indice;Date;Time;FQI161;PIR161;FQI165;FQI169;FQI177;FQI173;FQI151
1;8/10/2022;0:00:00;2001,53;15,28;0,00;0,00;117,69;0,00;1883,84
2;8/10/2022;0:01:29;1595,33;15,42;0,00;0,00;68,50;7,70;1519,13
3;8/10/2022;0:02:59;1327,27;15,33;0,00;0,00;31,50;15,40;1280,37
4;8/10/2022;0:04:29;1537,33;15,33;0,00;0,00;63,00;23,10;1451,23
5;8/10/2022;0:05:59;1118,92;15,32;0,00;0,00;94,50;30,80;993,62
6;8/10/2022;0:07:29;2049,89;15,20;0,00;0,00;126,00;38,50;1885,39
7;8/10/2022;0:08:59;1893,94;15,50;0,00;0,00;117,19;12,50;1764,26
8;8/10/2022;0:10:29;651,60;15,29;0,00;0,00;0,00;0,00;651,60
9;8/10/2022;0:11:59;2037,13;15,45;0,00;0,00;142,07;0,00;1895,05
10;8/10/2022;0:13:29;1538,65;15,56;0,00;0,00;77,75;0,00;1460,90
11;8/10/2022;0:14:59;31,29;15,34;0,00;0,00;62,73;0,00;-31,45
12;8/10/2022;0:16:29;1886,57;15,38;0,00;0,00;125,46;0,00;1761,11
13;8/10/2022;0:17:59;1625,30;15,57;0,00;0,00;83,67;0,00;1541,63
14;8/10/2022;0:19:29;191,50;15,36;0,00;0,00;74,54;16,65;100,31
15;8/10/2022;0:20:59;2067,20;15,51;0,00;0,00;149,07;33,30;1884,83
16;8/10/2022;0:22:29;1026,73;15,41;0,00;0,00;83,17;49,95;893,61
17;8/10/2022;0:23:59;2647,63;15,63;0,00;0,00;260,17;66,60;2320,86
18;8/10/2022;0:25:29;1459,92;15,84;0,00;0,00;93,33;22,00;1344,58
19;8/10/2022;0:26:59;2,25;15,29;0,00;0,00;76,00;44,00;-117,75
20;8/10/2022;0:28:29;2700,29;15,77;0,00;0,00;152,00;66,00;2482,29
21;8/10/2022;0:29:59;780,91;15,70;0,00;0,00;4,38;1,59;774,94
22;8/10/2022;0:31:29;1,60;15,11;0,00;0,00;8,75;3,19;-10,34
23;8/10/2022;0:32:59;1961,75;15,28;0,00;0,00;13,13;4,78;1943,85
24;8/10/2022;0:34:29;1549,67;15,42;0,00;0,00;17,50;6,37;1525,80
25;8/10/2022;0:35:59;458,58;15,31;0,00;0,00;21,88;7,96;428,75
26;8/10/2022;0:37:29;1533,17;15,26;0,00;0,00;26,25;9,56;1497,36
27;8/10/2022;0:38:59;1482,00;15,31;0,00;0,00;30,63;11,15;1440,23
28;8/10/2022;0:40:29;960,42;15,12;0,00;0,00;35,00;12,74;912,68
29;8/10/2022;0:41:59;2087,12;15,41;0,00;0,00;131,28;14,33;1941,51
30;8/10/2022;0:43:29;1343,31;15,48;0,00;0,00;50,00;0,00;1293,31
31;8/10/2022;0:44:59;1175,80;15,21;0,00;0,00;48,19;0,00;1127,61
32;8/10/2022;0:46:29;1918,31;15,44;0,00;0,00;96,38;0,00;1821,94
33;8/10/2022;0:47:59;992,75;15,43;0,00;0,00;0,00;0,00;992,75
34;8/10/2022;0:49:29;1183,14;15,25;0,00;31,15;16,00;5,40;1130,60
35;8/10/2022;0:50:59;1895,64;15,45;0,00;62,29;101,13;10,80;1721,42
36;8/10/2022;0:52:29;1115,64;15,44;0,00;93,44;0,00;16,20;1006,00
37;8/10/2022;0:53:59;2091,33;15,12;0,00;124,59;99,67;21,60;1845,48
38;8/10/2022;0:55:29;2138,24;15,58;0,00;155,74;122,65;27,00;1832,85
39;8/10/2022;0:56:59;967,82;15,39;0,00;186,88;59,17;9,65;712,12
40;8/10/2022;0:58:29;2376,17;15,35;0,00;218,03;118,33;19,30;2020,50
41;8/10/2022;0:59:59;1780,00;15,67;0,00;249,18;82,50;28,95;1419,37
42;8/10/2022;1:01:29;118,20;15,25;0,00;280,32;69,07;38,60;-269,79
43;8/10/2022;1:02:59;2484,33;15,61;0,00;311,47;138,14;48,25;1986,47
44;8/10/2022;1:04:29;1106,15;15,68;0,00;342,62;25,50;6,40;731,64
45;8/10/2022;1:05:59;530,17;15,39;0,00;373,76;47,04;12,80;96,56
46;8/10/2022;1:07:29;1797,07;15,50;0,00;404,91;94,08;19,20;1278,87
47;8/10/2022;1:08:59;1369,57;15,56;0,00;436,06;53,00;25,60;854,91
48;8/10/2022;1:10:29;1185,86;15,18;0,00;467,21;78,00;32,00;608,65
49;8/10/2022;1:11:59;2335,00;15,71;0,00;498,35;139,09;86,50;1611,06
50;8/10/2022;1:13:29;1027,62;15,61;0,00;529,50;27,67;0,00;470,45
51;8/10/2022;1:14:59;1,00;15,22;0,00;0,00;55,33;0,00;-54,33
52;8/10/2022;1:16:29;1774,06;15,31;0,00;0,00;83,00;0,00;1691,06
53;8/10/2022;1:17:59;1367,53;15,41;0,00;0,00;50,14;0,00;1317,39
54;8/10/2022;1:19:29;666,43;15,21;0,00;0,00;45,39;4,53;616,50
55;8/10/2022;1:20:59;1814,18;15,33;0,00;0,00;90,79;9,07;1714,32
56;8/10/2022;1:22:29;1236,93;15,41;0,00;0,00;37,75;13,60;1185,58
57;8/10/2022;1:23:59;306,83;15,13;0,00;0,00;63,19;18,13;225,51
58;8/10/2022;1:25:29;2058,41;15,34;0,00;0,00;126,38;22,67;1909,36
59;8/10/2022;1:26:59;1143,27;15,34;0,00;0,00;37,00;2,06;1104,22
60;8/10/2022;1:28:29;2050,08;15,34;0,00;0,00;126,13;4,12;1919,84
61;8/10/2022;1:29:59;1509,75;15,56;0,00;0,00;80,50;6,17;1423,08
62;8/10/2022;1:31:29;1118,33;15,16;0,00;0,00;57,40;8,23;1052,70
63;8/10/2022;1:32:59;2011,53;15,43;0,00;0,00;114,80;10,29;1886,44
64;8/10/2022;1:34:29;1196,00;15,47;0,00;0,00;49,00;12,35;1134,65
65;8/10/2022;1:35:59;1126,88;15,32;0,00;0,00;19,96;14,40;1092,52
66;8/10/2022;1:37:29;1594,91;15,38;0,00;0,00;39,91;16,46;1538,54
67;8/10/2022;1:38:59;1470,27;15,45;0,00;0,00;59,87;18,52;1391,88
68;8/10/2022;1:40:29;1223,90;15,22;0,00;0,00;79,82;20,58;1123,50
69;8/10/2022;1:41:59;2008,75;15,54;0,00;0,00;99,78;22,63;1886,34
70;8/10/2022;1:43:29;909,73;15,36;0,00;0,00;66,19;24,69;818,85
71;8/10/2022;1:44:59;2424,92;15,46;0,00;0,00;132,38;26,75;2265,80
72;8/10/2022;1:46:29;1789,82;15,79;0,00;0,00;89,46;0,00;1700,36
73;8/10/2022;1:47:59;44,00;15,38;0,00;0,00;0,00;0,00;44,00
74;8/10/2022;1:49:29;2536,92;15,35;0,00;0,00;180,33;82,33;2274,25
75;8/10/2022;1:50:59;1971,18;15,87;0,00;0,00;118,73;57,00;1795,45
76;8/10/2022;1:52:29;1,00;15,37;0,00;0,00;4,50;16,75;-20,25
77;8/10/2022;1:53:59;2007,77;15,38;0,00;0,00;9,00;33,50;1965,27
78;8/10/2022;1:55:29;1339,64;15,61;0,00;0,00;62,60;0,00;1277,04
79;8/10/2022;1:56:59;6,00;15,16;0,00;0,00;38,67;0,00;-32,67
80;8/10/2022;1:58:29;2092,71;15,40;0,00;0,00;77,33;0,00;2015,37
81;8/10/2022;1:59:59;1403,87;15,47;0,00;0,00;24,33;0,00;1379,53
82;8/10/2022;2:01:29;776,18;15,10;0,00;0,00;36,75;0,00;739,43
83;8/10/2022;2:02:59;1923,25;15,41;0,00;0,00;73,50;0,00;1849,75
84;8/10/2022;2:04:29;916,54;15,35;0,00;0,00;25,10;0,00;891,44
85;8/10/2022;2:05:59;1249,58;15,11;0,00;0,00;50,21;0,00;1199,38
86;8/10/2022;2:07:29;1797,25;15,39;0,00;0,00;75,31;0,00;1721,94
87;8/10/2022;2:08:59;1322,45;15,39;0,00;0,00;33,19;0,00;1289,26
88;8/10/2022;2:10:29;1207,00;15,30;0,00;0,00;66,38;0,00;1140,62
89;8/10/2022;2:11:59;1605,94;15,30;0,00;0,00;99,57;0,00;1506,37
90;8/10/2022;2:13:29;1330,00;15,38;0,00;0,00;57,17;0,00;1272,83
91;8/10/2022;2:14:59;1953,20;15,32;0,00;0,00;115,00;0,00;1838,20
