indice;Date;Time;FQI161;PIR161;FQI165;FQI169;FQI177;FQI173;FQI151
1;13/10/2022;0:00:00;8474,77;12,84;6326,82;624,30;0,00;64,67;1458,98
2;13/10/2022;0:01:29;9744,23;12,27;6277,29;2382,13;28,02;33,63;1023,18
3;13/10/2022;0:02:59;10632,65;12,00;6291,83;2717,78;56,04;67,25;1499,74
4;13/10/2022;0:04:29;10414,81;12,08;6338,21;1987,22;84,06;161,22;1844,09
5;13/10/2022;0:05:59;11021,53;11,95;4736,20;4263,44;112,08;130,33;1779,47
6;13/10/2022;0:07:29;10949,19;11,80;4605,87;4611,50;100,31;47,00;1584,51
7;13/10/2022;0:08:59;10433,50;11,78;3073,75;5039,11;297,94;85,78;1936,92
8;13/10/2022;0:10:29;11346,19;11,63;4507,31;5004,14;131,88;69,86;1633,00
9;13/10/2022;0:11:59;12044,44;11,64;4569,75;5049,78;193,93;215,50;2015,48
10;13/10/2022;0:13:29;11980,40;11,73;4713,58;5076,67;167,00;109,22;1913,93
11;13/10/2022;0:14:59;11131,72;11,86;3845,77;5100,89;152,79;114,38;1917,90
12;13/10/2022;0:16:29;9628,88;12,08;2367,00;5029,67;159,25;183,56;1889,40
13;13/10/2022;0:17:59;8853,12;12,22;1485,93;5069,78;263,29;126,11;1908,00
14;13/10/2022;0:19:29;8076,00;12,42;934,50;5035,00;150,50;100,75;1855,25
15;13/10/2022;0:20:59;8055,56;12,47;784,19;5029,89;234,00;173,00;1834,49
16;13/10/2022;0:22:29;7460,38;12,62;0,00;5035,80;164,10;142,22;2118,25
17;13/10/2022;0:23:59;7237,88;12,72;279,67;5007,11;124,79;94,00;1732,31
18;13/10/2022;0:25:29;7265,00;12,76;559,33;4993,78;195,59;90,63;1425,68
19;13/10/2022;0:26:59;7787,56;12,70;839,00;4972,25;109,00;192,22;1675,09
20;13/10/2022;0:28:29;7878,31;12,67;911,15;4960,22;76,46;81,29;1849,19
21;13/10/2022;0:29:59;7405,67;12,72;938,25;4350,44;158,00;125,67;1833,31
22;13/10/2022;0:31:29;6967,35;12,92;954,73;3553,89;198,41;127,67;2132,65
23;13/10/2022;0:32:59;7996,00;12,96;2427,13;3417,00;69,54;116,63;1965,70
24;13/10/2022;0:34:29;8280,59;12,94;2543,57;3562,44;133,83;174,44;1866,29
25;13/10/2022;0:35:59;8166,92;12,94;2515,44;3586,56;113,38;83,44;1868,10
26;13/10/2022;0:37:29;7056,69;13,14;2309,75;2342,00;162,69;123,00;2119,25
27;13/10/2022;0:38:59;8245,13;12,98;4307,44;2421,67;100,57;27,50;1387,95
28;13/10/2022;0:40:29;10242,72;12,29;4432,00;4830,67;70,44;195,50;714,11
29;13/10/2022;0:41:59;11727,76;11,94;5423,94;4848,44;140,89;100,83;1213,66
30;13/10/2022;0:43:29;12460,56;11,74;6279,33;4734,38;211,33;77,38;1158,15
31;13/10/2022;0:44:59;9900,88;12,28;6431,35;851,78;231,89;146,78;2239,08
32;13/10/2022;0:46:29;8580,17;12,34;6375,93;397,37;138,06;91,67;1577,13
33;13/10/2022;0:47:59;8196,64;12,37;6364,15;316,06;129,65;215,43;1171,35
34;13/10/2022;0:49:29;8197,18;12,36;5994,13;632,11;108,25;109,33;1353,36
35;13/10/2022;0:50:59;7556,00;12,47;4553,81;1010,11;175,44;112,75;1703,88
36;13/10/2022;0:52:29;8528,29;12,33;4639,53;2443,50;1,80;75,00;1368,46
37;13/10/2022;0:53:59;8407,29;12,28;4365,65;2454,44;75,73;71,63;1439,85
38;13/10/2022;0:55:29;7973,31;12,34;4091,50;1728,50;298,27;199,67;1655,38
39;13/10/2022;0:56:59;6381,33;12,67;3510,58;662,00;128,00;90,10;1990,65
40;13/10/2022;0:58:29;6904,64;12,69;4522,33;695,63;142,33;91,75;1452,60
41;13/10/2022;0:59:59;6785,06;12,76;2783,53;2110,56;166,56;88,29;1636,12
42;13/10/2022;1:01:29;6316,69;12,85;2802,63;1823,38;131,47;116,90;1442,32
43;13/10/2022;1:02:59;5438,12;13,09;2521,85;690,11;379,88;227,50;1618,78
44;13/10/2022;1:04:29;9210,41;12,54;6208,93;2356,22;24,00;0,00;621,26
45;13/10/2022;1:05:59;8294,78;12,46;4105,44;2711,11;146,44;108,50;1223,28
46;13/10/2022;1:07:29;9228,53;12,30;6251,46;1396,56;260,27;75,60;1244,64
47;13/10/2022;1:08:59;5046,56;12,95;1200,89;840,22;305,76;218,11;2481,58
48;13/10/2022;1:10:29;7887,45;12,78;3251,12;2843,90;103,00;119,40;1570,02
49;13/10/2022;1:11:59;8763,65;12,53;2061,57;5131,11;206,00;129,71;1235,25
50;13/10/2022;1:13:29;7768,36;12,64;919,93;5039,88;96,80;100,25;1611,50
51;13/10/2022;1:14:59;7775,63;12,72;895,13;5020,11;107,12;102,13;1651,14
52;13/10/2022;1:16:29;7386,21;12,92;23,00;5028,63;249,67;192,00;1892,92
53;13/10/2022;1:17:59;7186,38;13,16;246,00;5035,40;140,50;148,22;1616,26
54;13/10/2022;1:19:29;7037,08;13,28;492,00;5040,44;146,67;103,78;1254,19
55;13/10/2022;1:20:59;7317,67;13,35;738,00;5041,00;196,56;89,88;1252,24
56;13/10/2022;1:22:29;7623,67;13,36;931,93;5036,40;70,65;82,60;1502,09
57;13/10/2022;1:23:59;7686,53;13,22;1186,33;4995,50;101,00;184,33;1219,37
58;13/10/2022;1:25:29;8226,82;12,93;2082,44;4968,30;156,90;51,25;967,94
59;13/10/2022;1:26:59;8555,06;12,59;2495,39;4978,56;62,00;30,36;988,76
60;13/10/2022;1:28:29;8951,60;12,42;2503,06;4999,56;124,00;60,71;1264,27
61;13/10/2022;1:29:59;8659,53;12,26;2213,59;5014,33;114,40;62,40;1254,81
62;13/10/2022;1:31:29;10171,12;11,94;3929,53;4939,75;10,67;145,63;1145,54
63;13/10/2022;1:32:59;11213,00;11,86;4932,18;4739,00;544,00;163,33;834,49
64;13/10/2022;1:34:29;6270,77;12,56;966,00;2734,78;291,94;159,67;2118,38
65;13/10/2022;1:35:59;4655,06;13,02;1613,20;741,00;147,47;118,00;2035,39
66;13/10/2022;1:37:29;4987,69;13,17;2538,75;453,00;223,93;152,11;1619,89
67;13/10/2022;1:38:59;5437,33;13,22;3709,53;278,86;161,08;204,57;1083,29
68;13/10/2022;1:40:29;7516,11;12,86;5965,43;557,71;52,14;81,00;859,82
69;13/10/2022;1:41:59;7140,89;12,74;5300,69;560,10;104,29;83,50;1092,32
70;13/10/2022;1:43:29;9445,06;12,30;6288,33;2193,13;51,60;70,75;841,25
71;13/10/2022;1:44:59;10036,50;12,05;6294,60;2484,67;85,57;141,50;1030,16
72;13/10/2022;1:46:29;10843,00;11,91;6305,00;2995,89;171,14;113,11;1257,86
73;13/10/2022;1:47:59;9361,72;12,14;6399,17;851,78;175,88;123,22;1811,67
74;13/10/2022;1:49:29;10058,50;12,12;6298,21;1916,56;73,00;67,00;1703,73
75;13/10/2022;1:50:59;10084,56;12,04;5377,22;3186,78;188,29;83,22;1249,06
76;13/10/2022;1:52:29;8987,11;12,25;4464,82;2262,90;147,83;155,56;1955,99
77;13/10/2022;1:53:59;8973,69;12,31;4459,00;2750,22;118,88;159,10;1486,48
78;13/10/2022;1:55:29;8652,12;12,37;4480,88;2280,67;192,11;84,67;1613,80
79;13/10/2022;1:56:59;10308,67;12,10;4480,35;4625,22;47,33;54,67;1101,09
80;13/10/2022;1:58:29;10933,78;11,92;4654,93;4872,11;20,33;56,00;1330,40
81;13/10/2022;1:59:59;10556,50;12,09;3186,69;5090,67;254,39;163,33;1861,42
82;13/10/2022;2:01:29;9861,88;12,28;2765,92;5083,67;115,54;159,25;1737,50
83;13/10/2022;2:02:59;8887,19;12,46;1669,13;5061,11;267,61;110,89;1778,45
84;13/10/2022;2:04:29;8143,14;12,70;955,86;5035,78;272,79;111,13;1767,59
85;13/10/2022;2:05:59;7862,53;12,84;878,31;5016,88;136,08;104,00;1727,27
