indice;Date;Time;FQI161;PIR161;FQI165;FQI169;FQI177;FQI173;FQI151
1;21/10/2022;0:00:00;8438,56;12,70;4025,00;1995,00;122,58;345,33;1950,64
2;21/10/2022;0:01:29;7882,06;12,88;919,31;4516,33;104,87;189,00;2152,55
3;21/10/2022;0:02:59;8034,05;12,90;658,00;5023,70;296,94;136,22;1919,19
4;21/10/2022;0:04:29;7500,75;13,14;438,00;5068,89;215,87;155,50;1622,49
5;21/10/2022;0:05:59;7632,00;13,24;876,00;5008,63;117,45;133,13;1496,80
6;21/10/2022;0:07:29;7926,44;13,17;904,33;4998,00;79,69;121,11;1823,31
7;21/10/2022;0:08:59;7829,23;13,06;898,73;4983,75;104,18;113,20;1729,37
8;21/10/2022;0:10:29;8218,75;12,84;1335,19;4962,89;239,53;204,11;1477,03
9;21/10/2022;0:11:59;9088,59;12,45;2526,13;4973,40;145,00;232,67;1211,40
10;21/10/2022;0:13:29;9426,47;12,31;2510,31;5013,25;290,00;113,25;1499,65
11;21/10/2022;0:14:59;9587,29;12,26;2524,64;5015,33;183,67;526,00;1337,65
12;21/10/2022;0:16:29;9508,06;12,32;2421,47;5037,33;234,11;130,22;1684,93
13;21/10/2022;0:17:59;8508,00;12,59;2378,13;3716,88;330,41;170,67;1911,91
14;21/10/2022;0:19:29;7417,00;13,12;1001,88;3631,80;229,39;201,78;2352,16
15;21/10/2022;0:20:59;7529,18;13,37;1849,33;3570,63;101,57;153,44;1854,20
16;21/10/2022;0:22:29;7905,18;13,27;2481,41;3624,40;55,38;326,44;1417,54
17;21/10/2022;0:23:59;8675,94;12,86;4280,56;3446,38;147,22;140,50;661,28
18;21/10/2022;0:25:29;10531,94;12,11;6256,81;3515,38;13,75;69,75;676,25
19;21/10/2022;0:26:59;10781,72;12,01;5410,29;3506,00;159,92;139,88;1565,64
20;21/10/2022;0:28:29;10670,58;12,06;6271,40;2869,50;160,30;120,78;1248,60
21;21/10/2022;0:29:59;9529,73;12,36;6394,17;782,89;157,22;149,20;2046,25
22;21/10/2022;0:31:29;9353,69;12,42;6370,50;726,38;264,33;125,57;1866,91
23;21/10/2022;0:32:59;8910,75;12,52;6354,08;65,00;194,84;216,33;2080,50
24;21/10/2022;0:34:29;8943,41;12,53;5764,31;859,60;194,50;298,33;1826,67
25;21/10/2022;0:35:59;8256,50;12,77;4647,57;1167,00;144,40;129,00;2168,53
26;21/10/2022;0:37:29;8054,38;12,79;3347,21;2487,89;204,88;165,25;1849,15
27;21/10/2022;0:38:59;8737,88;12,58;4349,31;2565,33;233,33;103,10;1486,80
28;21/10/2022;0:40:29;9055,33;12,43;4532,41;2779,89;157,58;111,89;1473,56
29;21/10/2022;0:41:59;8052,17;12,80;4727,93;830,78;200,11;161,29;2132,06
30;21/10/2022;0:43:29;7256,47;13,29;2910,06;1651,78;239,73;188,44;2266,45
31;21/10/2022;0:44:59;7652,73;13,41;2773,69;2676,88;143,47;352,56;1706,14
32;21/10/2022;0:46:29;7833,83;13,39;3266,85;2743,00;314,59;132,44;1376,95
33;21/10/2022;0:47:59;8360,59;13,11;5089,82;1941,44;149,83;94,88;1084,61
34;21/10/2022;0:49:29;10345,22;12,20;5514,00;4464,44;52,10;110,00;204,68
35;21/10/2022;0:50:59;8639,11;12,60;972,53;5122,22;104,20;193,78;2246,38
36;21/10/2022;0:52:29;8190,79;12,80;945,00;5014,11;209,75;143,00;1878,92
37;21/10/2022;0:53:59;8044,94;12,87;928,36;5018,00;264,24;134,67;1699,68
38;21/10/2022;0:55:29;7973,83;12,92;915,71;4998,22;99,44;308,50;1651,96
39;21/10/2022;0:56:59;8018,69;12,97;932,83;5014,56;114,00;259,44;1697,86
40;21/10/2022;0:58:29;7546,67;13,05;519,22;5025,00;145,57;139,50;1717,37
41;21/10/2022;0:59:59;7567,62;13,32;182,60;5040,89;305,19;154,00;1884,94
42;21/10/2022;1:01:29;7226,06;13,44;365,20;5056,13;197,38;138,25;1469,10
43;21/10/2022;1:02:59;7128,00;13,61;547,80;4993,50;147,47;145,13;1294,11
44;21/10/2022;1:04:29;6018,07;13,85;730,40;3648,38;165,31;182,22;1291,76
45;21/10/2022;1:05:59;6628,17;13,89;913,00;3594,50;255,82;165,13;1699,72
46;21/10/2022;1:07:29;7004,71;13,92;1069,53;3617,22;304,29;353,89;1659,77
47;21/10/2022;1:08:59;6673,14;13,93;989,50;3609,67;162,00;134,86;1777,12
48;21/10/2022;1:10:29;8050,61;13,43;2396,13;4669,22;0,00;32,67;952,60
49;21/10/2022;1:11:59;7973,50;12,97;2523,41;4064,89;117,90;104,17;1163,14
50;21/10/2022;1:13:29;7923,56;12,88;2514,00;3602,00;235,79;112,00;1459,77
51;21/10/2022;1:14:59;8448,41;12,66;2388,76;4304,67;353,69;86,00;1315,29
52;21/10/2022;1:16:29;8939,22;12,55;3742,67;3351,67;165,38;85,11;1594,40
53;21/10/2022;1:17:59;7041,76;13,24;2243,50;964,67;352,25;441,11;3040,24
54;21/10/2022;1:19:29;5149,25;14,15;1040,00;886,33;283,28;244,22;2695,42
55;21/10/2022;1:20:59;5229,28;14,49;2272,27;83,40;237,43;163,33;2472,86
56;21/10/2022;1:22:29;5759,39;14,69;1976,27;866,44;398,28;151,00;2367,40
57;21/10/2022;1:23:59;6568,00;14,56;3307,31;1334,88;106,75;113,00;1706,06
58;21/10/2022;1:25:29;9042,00;13,52;6246,94;2365,89;0,00;34,39;394,78
59;21/10/2022;1:26:59;9479,75;12,65;6272,89;2467,30;0,00;68,78;670,78
60;21/10/2022;1:28:29;11450,94;11,93;6223,07;4103,50;0,00;136,89;987,48
61;21/10/2022;1:29:59;11558,67;11,90;6358,94;2828,78;153,00;319,89;1898,06
62;21/10/2022;1:31:29;9781,22;12,31;6385,17;981,67;177,31;141,63;2095,45
63;21/10/2022;1:32:59;10521,68;12,13;6290,73;2547,89;126,67;100,67;1455,73
64;21/10/2022;1:34:29;9370,17;12,32;4010,27;2863,86;248,81;176,25;2070,98
65;21/10/2022;1:35:59;8896,28;12,50;4552,80;2108,90;287,11;103,10;1844,37
66;21/10/2022;1:37:29;10189,24;12,17;4315,07;4573,13;117,23;75,25;1108,56
67;21/10/2022;1:38:59;10981,88;11,95;4491,36;4976,56;82,14;112,00;1319,83
68;21/10/2022;1:40:29;11664,31;11,82;4680,17;5014,90;98,67;279,50;1591,08
69;21/10/2022;1:41:59;10763,81;12,06;3036,29;5123,00;196,71;198,78;2209,04
70;21/10/2022;1:43:29;10265,86;12,19;2745,75;5064,11;305,37;130,63;2020,00
71;21/10/2022;1:44:59;9892,44;12,26;2743,56;4981,33;166,69;112,00;1888,86
72;21/10/2022;1:46:29;12302,61;11,68;6219,93;4961,70;124,19;75,67;921,12
73;21/10/2022;1:47:59;10194,47;12,16;2273,50;5170,38;248,38;208,12;2294,09
74;21/10/2022;1:49:29;8747,57;12,56;954,85;5051,56;240,57;160,38;2340,22
75;21/10/2022;1:50:59;8325,60;12,70;833,15;5020,67;288,06;274,89;1908,84
76;21/10/2022;1:52:29;7667,71;12,97;454,91;4877,88;323,38;289,22;1722,32
77;21/10/2022;1:53:59;7267,69;13,43;909,82;3643,78;208,06;181,78;2324,25
78;21/10/2022;1:55:29;7137,87;13,67;976,30;3579,67;157,81;145,50;2278,59
79;21/10/2022;1:56:59;7411,22;13,43;2392,11;3554,13;192,50;69,88;1202,62
80;21/10/2022;1:58:29;7729,87;13,13;2508,69;3615,67;110,67;87,33;1407,51
81;21/10/2022;1:59:59;7824,71;13,06;2499,07;3533,88;62,17;112,75;1616,85
82;21/10/2022;2:01:29;7912,53;12,87;2247,93;3557,50;106,40;131,56;1869,14
83;21/10/2022;2:02:59;9530,94;12,41;4830,00;3301,22;15,67;266,78;1117,28
84;21/10/2022;2:04:29;7837,35;12,85;3429,00;985,22;597,57;242,78;2582,78
85;21/10/2022;2:05:59;5853,56;14,01;1077,89;852,10;388,00;235,90;3299,67
86;21/10/2022;2:07:29;4920,41;14,65;1379,24;184,00;216,24;184,38;2956,57
87;21/10/2022;2:08:59;6263,31;14,76;2794,87;841,37;130,40;146,89;2349,78
88;21/10/2022;2:10:29;8363,06;13,66;6116,39;1543,22;22,63;7,00;673,81
89;21/10/2022;2:11:59;9750,67;12,78;6286,67;2421,87;45,26;124,56;872,30
90;21/10/2022;2:13:29;10313,28;12,16;6258,47;2522,56;67,89;249,13;1215,23
91;21/10/2022;2:14:59;10692,11;12,07;6323,47;2154,11;90,52;251,44;1872,57
92;21/10/2022;2:16:29;9744,62;12,32;6380,13;773,78;113,15;142,78;2334,78
93;21/10/2022;2:17:59;9382,00;12,41;6274,08;773,75;172,14;134,63;2027,40
94;21/10/2022;2:19:29;8726,50;12,62;4280,57;1816,56;357,58;144,56;2127,24
95;21/10/2022;2:20:59;8378,40;12,68;3472,00;2664,89;210,00;117,56;1913,96
96;21/10/2022;2:22:29;9082,73;12,45;4654,37;2444,75;148,25;110,44;1724,91
97;21/10/2022;2:23:59;8299,06;12,68;3447,35;2352,78;299,73;125,56;2073,65
98;21/10/2022;2:25:29;10529,83;12,10;4294,94;4552,00;78,20;282,44;1322,25
99;21/10/2022;2:26:59;11631,00;11,81;4544,57;4996,25;156,40;114,13;1819,65
100;21/10/2022;2:28:29;11573,00;11,87;4062,36;5097,00;141,81;145,43;2126,40
101;21/10/2022;2:29:59;10372,17;12,17;2725,38;5090,67;147,83;147,88;2260,42
102;21/10/2022;2:31:29;9548,63;12,36;2162,18;5037,44;132,47;138,00;2078,54
103;21/10/2022;2:32:59;9715,50;12,28;2729,73;4989,89;172,20;114,50;1709,18
104;21/10/2022;2:34:29;9559,65;12,31;2079,08;5039,44;276,47;143,00;2021,66
105;21/10/2022;2:35:59;11793,28;11,79;6049,19;4910,78;26,00;127,67;679,65
106;21/10/2022;2:37:29;11094,50;12,04;3310,72;5115,56;166,75;382,00;2119,47
107;21/10/2022;2:38:59;10419,55;12,11;3712,78;4949,89;174,36;131,83;1450,69
108;21/10/2022;2:40:29;9637,28;12,30;2149,00;5056,44;387,46;181,67;1862,70
109;21/10/2022;2:41:59;7793,11;12,90;995,20;3642,22;317,42;182,33;2655,93
110;21/10/2022;2:43:29;7002,00;13,40;423,33;3633,67;240,50;187,33;2517,17
111;21/10/2022;2:44:59;6998,59;13,80;798,67;3656,44;276,31;153,56;2113,61
112;21/10/2022;2:46:29;6803,53;13,83;928,08;3605,89;142,47;136,71;1990,38
113;21/10/2022;2:47:59;7402,00;13,61;2052,13;3514,63;184,18;238,11;1412,96
114;21/10/2022;2:49:29;7535,75;13,23;2556,00;3556,00;92,38;204,56;1126,82
115;21/10/2022;2:50:59;7927,80;13,01;2532,71;3496,33;55,83;102,40;1740,52
116;21/10/2022;2:52:29;7105,93;13,41;2648,00;1357,11;255,73;194,14;2650,95
117;21/10/2022;2:53:59;7050,47;13,69;3630,94;645,00;203,40;120,00;2451,12
118;21/10/2022;2:55:29;8280,06;13,00;6295,80;560,56;129,27;45,33;1249,09
119;21/10/2022;2:56:59;8580,41;12,62;6333,80;571,22;79,50;90,67;1505,22
120;21/10/2022;2:58:29;8752,47;12,55;6338,38;312,67;120,46;124,70;1856,25
121;21/10/2022;2:59:59;9235,35;12,36;6336,41;718,00;67,50;331,89;1781,55
122;21/10/2022;3:01:29;10293,65;12,11;6288,67;2183,33;81,88;96,22;1643,55
123;21/10/2022;3:02:59;11026,69;11,94;6294,73;2464,56;258,63;110,88;1897,90
124;21/10/2022;3:04:29;11634,69;11,82;6280,31;3305,44;86,69;125,57;1836,67
125;21/10/2022;3:05:59;11185,53;11,96;6399,25;2389,00;258,54;191,00;1947,74
126;21/10/2022;3:07:29;9901,56;12,30;6377,63;989,44;128,27;140,11;2266,12
127;21/10/2022;3:08:59;10624,88;12,02;6262,13;2508,89;203,38;88,33;1562,15
128;21/10/2022;3:10:29;10626,56;12,05;4979,31;2839,00;302,53;279,78;2225,94
129;21/10/2022;3:11:59;10282,29;12,15;5990,23;2092,00;99,67;240,11;1860,28
130;21/10/2022;3:13:29;11169,12;11,91;6239,25;2896,33;70,00;47,57;1915,96
131;21/10/2022;3:14:59;12338,88;11,72;5123,41;5023,10;93,75;117,88;1980,74
132;21/10/2022;3:16:29;11867,10;11,80;4541,79;5044,25;266,07;119,71;1895,28
133;21/10/2022;3:17:59;10840,95;12,04;2887,47;5117,30;227,79;154,70;2453,69
134;21/10/2022;3:19:29;10256,40;12,20;2749,40;5054,71;118,85;134,14;2199,30
135;21/10/2022;3:20:59;10088,93;12,24;2738,00;5029,44;102,22;132,88;2086,39
136;21/10/2022;3:22:29;10209,00;12,18;2886,61;4948,11;107,50;332,00;1934,78
137;21/10/2022;3:23:59;10974,00;12,01;3471,35;4730,00;412,50;160,33;2199,81
138;21/10/2022;3:25:29;8923,29;12,50;950,06;5067,67;197,56;174,00;2534,01
139;21/10/2022;3:26:59;8067,11;12,81;580,00;5054,70;174,44;165,88;2092,09
140;21/10/2022;3:28:29;7576,32;13,06;896,20;4993,67;118,47;148,22;1419,76
141;21/10/2022;3:29:59;7395,31;13,37;967,27;3751,44;246,89;166,00;2263,71
142;21/10/2022;3:31:29;7317,29;13,66;1015,79;3596,25;326,39;147,89;2230,98
143;21/10/2022;3:32:59;7485,60;13,35;2433,71;3547,00;4,63;187,00;1313,27
144;21/10/2022;3:34:29;7895,29;13,08;2583,47;3560,33;9,25;237,88;1504,37
145;21/10/2022;3:35:59;7787,36;12,96;2510,64;3554,14;66,71;107,89;1547,97
146;21/10/2022;3:37:29;7977,53;12,91;2177,60;3512,78;350,00;131,33;1805,82
147;21/10/2022;3:38:59;7987,17;12,85;2509,94;3573,22;191,06;97,67;1615,28
148;21/10/2022;3:40:29;7552,87;13,16;955,43;4242,33;155,00;149,44;2050,66
149;21/10/2022;3:41:59;7714,35;13,27;1757,35;4109,56;166,12;147,00;1534,32
150;21/10/2022;3:43:29;6337,00;13,85;2626,06;887,89;264,59;194,11;2364,35
151;21/10/2022;3:44:59;6239,31;14,16;2439,73;791,70;350,88;439,33;2217,67
152;21/10/2022;3:46:29;7484,47;13,87;5946,00;262,50;113,90;93,88;1068,19
153;21/10/2022;3:47:59;7647,53;13,38;6161,69;590,71;72,60;68,44;754,08
154;21/10/2022;3:49:29;8114,86;12,97;6335,71;687,00;111,10;82,25;898,79
155;21/10/2022;3:50:59;8801,59;12,65;6333,00;1240,22;222,20;77,56;928,61
156;21/10/2022;3:52:29;10164,82;12,32;6307,00;2452,00;333,31;87,78;984,74
157;21/10/2022;3:53:59;10551,81;12,19;6323,00;2584,44;118,50;114,44;1411,42
158;21/10/2022;3:55:29;10559,55;12,21;6368,21;2178,11;157,21;231,78;1624,24
159;21/10/2022;3:56:59;9632,65;12,52;6401,31;802,29;160,94;287,50;1980,61
160;21/10/2022;3:58:29;9010,22;12,63;4550,67;2415,10;232,09;139,44;1672,92
