indice;Date;Time;FQI161;PIR161;FQI165;FQI169;FQI177;FQI173;FQI151
1;29/10/2022;0:00:00;6628,84;14,16;4115,56;13,00;183,13;163,50;2153,66
2;29/10/2022;0:01:29;5974,65;14,15;4457,13;136,25;59,73;101,67;1219,87
3;29/10/2022;0:02:59;4947,23;14,23;2993,36;272,50;130,06;163,25;1388,07
4;29/10/2022;0:04:29;6193,65;14,04;4423,83;0,00;180,63;159,67;1429,52
5;29/10/2022;0:05:59;6049,67;13,99;4704,58;124,40;227,44;190,80;802,44
6;29/10/2022;0:07:29;3476,87;14,47;976,53;248,80;242,94;152,11;1856,48
7;29/10/2022;0:08:59;2958,40;14,68;958,73;373,20;141,24;128,29;1356,95
8;29/10/2022;0:10:29;2859,00;14,71;768,18;497,60;132,67;272,78;1187,77
9;29/10/2022;0:11:59;2322,50;15,00;436,57;622,00;171,59;182,22;910,12
10;29/10/2022;0:13:29;2333,94;14,96;873,14;746,40;72,44;114,78;527,18
11;29/10/2022;0:14:59;3262,62;14,94;1415,81;870,80;104,14;147,25;724,62
12;29/10/2022;0:16:29;4186,57;14,76;2539,88;995,20;29,58;254,78;367,14
13;29/10/2022;0:17:59;4267,23;14,64;2589,36;1119,60;59,15;125,89;373,22
14;29/10/2022;0:19:29;4416,63;14,56;2564,00;1244,00;99,73;100,00;408,90
15;29/10/2022;0:20:59;4933,71;14,50;2550,85;634,88;51,64;100,38;1595,98
16;29/10/2022;0:22:29;5798,41;14,29;3608,47;677,89;68,11;77,57;1366,37
17;29/10/2022;0:23:59;6248,53;14,15;3318,00;1062,00;147,12;100,22;1621,19
18;29/10/2022;0:25:29;5393,94;14,22;934,64;2548,25;114,40;236,78;1559,87
19;29/10/2022;0:26:59;6329,18;14,16;2152,00;2470,67;89,83;242,67;1374,01
20;29/10/2022;0:28:29;6730,27;14,02;2549,93;2727,44;105,50;148,89;1198,50
21;29/10/2022;0:29:59;6751,53;14,00;2352,18;2614,44;87,80;88,67;1608,44
22;29/10/2022;0:31:29;10375,44;13,37;5267,17;4342,56;132,25;16,00;617,47
