indice,Date,Time,FQI171,PIR171
1436,9/2/2023,9/2/2023 5:56,141.00,14.90
1437,9/2/2023,9/2/2023 5:56,135.50,14.94
1438,9/2/2023,9/2/2023 5:57,144.22,14.91
1439,9/2/2023,9/2/2023 5:58,160.67,14.84
1440,9/2/2023,9/2/2023 5:59,198.40,14.60
1441,9/2/2023,9/2/2023 5:59,206.78,14.53
1442,9/2/2023,9/2/2023 6:00,175.11,14.69
1443,9/2/2023,9/2/2023 6:01,143.33,14.86
1444,9/2/2023,9/2/2023 6:02,220.50,14.55
1445,9/2/2023,9/2/2023 6:02,171.67,14.73
1446,9/2/2023,9/2/2023 6:03,146.60,14.86
1447,9/2/2023,9/2/2023 6:04,142.43,14.90
1448,9/2/2023,9/2/2023 6:05,154.20,14.83
1449,9/2/2023,9/2/2023 6:05,166.78,14.75
1450,9/2/2023,9/2/2023 6:06,241.88,14.30
1451,9/2/2023,9/2/2023 6:07,294.00,13.90
1452,9/2/2023,9/2/2023 6:08,205.00,14.51
1453,9/2/2023,9/2/2023 6:08,175.56,14.79
1454,9/2/2023,9/2/2023 6:09,114.44,15.14
1455,9/2/2023,9/2/2023 6:10,91.75,15.26
1456,9/2/2023,9/2/2023 6:11,56.25,15.38
1457,9/2/2023,9/2/2023 6:11,15.75,15.46
1458,9/2/2023,9/2/2023 6:12,38.00,15.44
1459,9/2/2023,9/2/2023 6:13,44.00,15.43
1460,9/2/2023,9/2/2023 6:14,38.50,15.44
1461,9/2/2023,9/2/2023 6:14,37.13,15.44
1462,9/2/2023,9/2/2023 6:15,35.67,15.44
1463,9/2/2023,9/2/2023 6:16,92.50,15.29
1464,9/2/2023,9/2/2023 6:17,150.17,14.92
1465,9/2/2023,9/2/2023 6:17,166.38,14.98
1466,9/2/2023,9/2/2023 6:18,133.67,15.12
1467,9/2/2023,9/2/2023 6:19,124.50,15.16
1468,9/2/2023,9/2/2023 6:20,123.13,15.14
1469,9/2/2023,9/2/2023 6:20,126.88,15.12
1470,9/2/2023,9/2/2023 6:21,131.57,15.10
1471,9/2/2023,9/2/2023 6:22,130.67,15.10
1472,9/2/2023,9/2/2023 6:23,124.00,15.12
1473,9/2/2023,9/2/2023 6:23,119.00,15.14
1474,9/2/2023,9/2/2023 6:24,114.17,15.15
1475,9/2/2023,9/2/2023 6:25,135.50,15.06
1476,9/2/2023,9/2/2023 6:26,160.40,14.92
1477,9/2/2023,9/2/2023 6:26,166.33,14.88
1478,9/2/2023,9/2/2023 6:27,168.83,14.86
1479,9/2/2023,9/2/2023 6:28,166.60,14.88
1480,9/2/2023,9/2/2023 6:29,155.88,14.93
1481,9/2/2023,9/2/2023 6:29,169.67,14.85
1482,9/2/2023,9/2/2023 6:30,214.75,14.58
1483,9/2/2023,9/2/2023 6:31,223.00,14.50
1484,9/2/2023,9/2/2023 6:32,231.67,14.43
1485,9/2/2023,9/2/2023 6:32,197.71,14.66
1486,9/2/2023,9/2/2023 6:33,156.44,14.89
1487,9/2/2023,9/2/2023 6:34,135.50,14.99
1488,9/2/2023,9/2/2023 6:35,130.11,15.10
1489,9/2/2023,9/2/2023 6:35,139.63,15.22
1490,9/2/2023,9/2/2023 6:36,149.56,15.45
1491,9/2/2023,9/2/2023 6:37,149.33,15.63
1492,9/2/2023,9/2/2023 6:38,164.56,15.74
1493,9/2/2023,9/2/2023 6:38,189.89,15.55
1494,9/2/2023,9/2/2023 6:39,186.17,15.49
1495,9/2/2023,9/2/2023 6:40,197.67,15.34
1496,9/2/2023,9/2/2023 6:41,247.71,14.97
1497,9/2/2023,9/2/2023 6:41,246.88,14.91
1498,9/2/2023,9/2/2023 6:42,226.71,14.99
1499,9/2/2023,9/2/2023 6:43,214.00,15.04
1500,9/2/2023,9/2/2023 6:44,217.89,15.01
1501,9/2/2023,9/2/2023 6:44,196.71,15.10
1502,9/2/2023,9/2/2023 6:45,185.57,15.16
1503,9/2/2023,9/2/2023 6:46,174.67,15.23
1504,9/2/2023,9/2/2023 6:47,153.37,15.31
1505,9/2/2023,9/2/2023 6:47,153.00,15.31
1506,9/2/2023,9/2/2023 6:48,151.40,15.29
1507,9/2/2023,9/2/2023 6:49,151.00,15.29
1508,9/2/2023,9/2/2023 6:50,144.80,15.32
1509,9/2/2023,9/2/2023 6:50,148.00,15.30
1510,9/2/2023,9/2/2023 6:51,149.12,15.27
1511,9/2/2023,9/2/2023 6:52,171.75,15.12
1512,9/2/2023,9/2/2023 6:53,168.44,15.15
1513,9/2/2023,9/2/2023 6:53,137.56,15.30
1514,9/2/2023,9/2/2023 6:54,124.38,15.36
1515,9/2/2023,9/2/2023 6:55,129.00,15.32
1516,9/2/2023,9/2/2023 6:56,145.11,15.25
1517,9/2/2023,9/2/2023 6:56,130.29,15.31
1518,9/2/2023,9/2/2023 6:57,96.25,15.46
1519,9/2/2023,9/2/2023 6:58,78.00,15.51
1520,9/2/2023,9/2/2023 6:59,75.67,15.52
1521,9/2/2023,9/2/2023 6:59,27.17,15.61
1522,9/2/2023,9/2/2023 7:00,25.00,15.66
1523,9/2/2023,9/2/2023 7:01,41.00,15.61
1524,9/2/2023,9/2/2023 7:02,48.20,15.60
1525,9/2/2023,9/2/2023 7:02,42.13,15.60
1526,9/2/2023,9/2/2023 7:03,32.00,15.61
1527,9/2/2023,9/2/2023 7:04,69.81,15.45
1528,9/2/2023,9/2/2023 7:05,107.63,15.29
1529,9/2/2023,9/2/2023 7:05,130.57,15.24
1530,9/2/2023,9/2/2023 7:06,180.33,15.08
1531,9/2/2023,9/2/2023 7:07,121.50,15.29
1532,9/2/2023,9/2/2023 7:08,116.00,15.30
1533,9/2/2023,9/2/2023 7:08,101.14,15.35
1534,9/2/2023,9/2/2023 7:09,102.83,15.33
1535,9/2/2023,9/2/2023 7:10,97.50,15.34
1536,9/2/2023,9/2/2023 7:11,91.00,15.37
1537,9/2/2023,9/2/2023 7:11,103.57,15.33
1538,9/2/2023,9/2/2023 7:12,118.00,15.26
1539,9/2/2023,9/2/2023 7:13,119.50,15.25
1540,9/2/2023,9/2/2023 7:14,113.40,15.26
1541,9/2/2023,9/2/2023 7:14,123.40,15.22
1542,9/2/2023,9/2/2023 7:15,151.40,15.08
1543,9/2/2023,9/2/2023 7:16,162.29,14.99
1544,9/2/2023,9/2/2023 7:17,164.17,14.96
1545,9/2/2023,9/2/2023 7:17,163.13,14.96
1546,9/2/2023,9/2/2023 7:18,155.40,14.97
1547,9/2/2023,9/2/2023 7:19,154.40,14.97
1548,9/2/2023,9/2/2023 7:20,152.56,14.98
1549,9/2/2023,9/2/2023 7:20,150.40,14.98
1550,9/2/2023,9/2/2023 7:21,149.33,14.98
1551,9/2/2023,9/2/2023 7:22,159.00,14.92
1552,9/2/2023,9/2/2023 7:23,203.33,14.65
1553,9/2/2023,9/2/2023 7:23,156.29,14.92
1554,9/2/2023,9/2/2023 7:24,117.50,15.09
1555,9/2/2023,9/2/2023 7:25,101.86,15.14
1556,9/2/2023,9/2/2023 7:26,142.57,14.97
1557,9/2/2023,9/2/2023 7:26,151.11,14.91
1558,9/2/2023,9/2/2023 7:27,160.00,14.88
1559,9/2/2023,9/2/2023 7:28,184.67,14.72
1560,9/2/2023,9/2/2023 7:29,174.11,14.76
1561,9/2/2023,9/2/2023 7:29,174.89,14.75
1562,9/2/2023,9/2/2023 7:30,179.00,14.71
1563,9/2/2023,9/2/2023 7:31,179.00,14.70
1564,9/2/2023,9/2/2023 7:32,166.50,14.75
1565,9/2/2023,9/2/2023 7:32,159.67,14.78
1566,9/2/2023,9/2/2023 7:33,144.33,14.85
1567,9/2/2023,9/2/2023 7:34,124.67,14.97
1568,9/2/2023,9/2/2023 7:35,106.71,15.04
1569,9/2/2023,9/2/2023 7:35,101.17,15.07
1570,9/2/2023,9/2/2023 7:36,100.00,15.07
1571,9/2/2023,9/2/2023 7:37,111.86,15.02
1572,9/2/2023,9/2/2023 7:38,129.00,14.94
1573,9/2/2023,9/2/2023 7:38,116.40,14.99
1574,9/2/2023,9/2/2023 7:39,106.50,15.03
1575,9/2/2023,9/2/2023 7:40,126.00,14.94
1576,9/2/2023,9/2/2023 7:41,147.75,14.84
1577,9/2/2023,9/2/2023 7:41,120.75,14.95
1578,9/2/2023,9/2/2023 7:42,108.00,15.00
1579,9/2/2023,9/2/2023 7:43,101.50,15.03
1580,9/2/2023,9/2/2023 7:44,124.71,14.92
1581,9/2/2023,9/2/2023 7:44,152.87,14.78
1582,9/2/2023,9/2/2023 7:45,161.33,14.74
1583,9/2/2023,9/2/2023 7:46,178.00,14.68
1584,9/2/2023,9/2/2023 7:47,160.25,14.77
1585,9/2/2023,9/2/2023 7:47,168.43,14.73
1586,9/2/2023,9/2/2023 7:48,186.50,14.65
1587,9/2/2023,9/2/2023 7:49,109.57,15.04
1588,9/2/2023,9/2/2023 7:50,56.11,15.21
1589,9/2/2023,9/2/2023 7:50,1.00,15.33
1590,9/2/2023,9/2/2023 7:51,9.83,15.37
1591,9/2/2023,9/2/2023 7:52,19.67,15.37
1592,9/2/2023,9/2/2023 7:53,42.00,15.33
1593,9/2/2023,9/2/2023 7:53,47.33,15.32
1594,9/2/2023,9/2/2023 7:54,50.00,15.31
1595,9/2/2023,9/2/2023 7:55,47.67,15.31
1596,9/2/2023,9/2/2023 7:56,109.50,15.10
1597,9/2/2023,9/2/2023 7:56,173.00,14.81
1598,9/2/2023,9/2/2023 7:57,175.25,14.83
1599,9/2/2023,9/2/2023 7:58,130.00,15.00
1600,9/2/2023,9/2/2023 7:59,120.57,15.05
1601,9/2/2023,9/2/2023 7:59,161.63,14.90
1602,9/2/2023,9/2/2023 8:00,159.00,14.96
1603,9/2/2023,9/2/2023 8:01,152.25,15.12
1604,9/2/2023,9/2/2023 8:02,118.78,15.31
1605,9/2/2023,9/2/2023 8:02,100.57,15.39
1606,9/2/2023,9/2/2023 8:03,121.50,15.40
1607,9/2/2023,9/2/2023 8:04,190.83,15.32
1608,9/2/2023,9/2/2023 8:05,247.37,15.17
1609,9/2/2023,9/2/2023 8:05,231.29,15.27
1610,9/2/2023,9/2/2023 8:06,215.00,15.41
1611,9/2/2023,9/2/2023 8:07,208.14,15.36
1612,9/2/2023,9/2/2023 8:08,183.00,15.44
1613,9/2/2023,9/2/2023 8:08,168.50,15.47
1614,9/2/2023,9/2/2023 8:09,171.67,15.46
1615,9/2/2023,9/2/2023 8:10,201.43,15.27
1616,9/2/2023,9/2/2023 8:11,184.80,15.29
1617,9/2/2023,9/2/2023 8:11,189.25,15.24
1618,9/2/2023,9/2/2023 8:12,188.00,15.21
1619,9/2/2023,9/2/2023 8:13,192.50,15.16
1620,9/2/2023,9/2/2023 8:14,194.56,15.13
1621,9/2/2023,9/2/2023 8:14,208.13,15.03
1622,9/2/2023,9/2/2023 8:15,209.00,14.99
1623,9/2/2023,9/2/2023 8:16,238.00,14.79
1624,9/2/2023,9/2/2023 8:17,259.89,14.59
1625,9/2/2023,9/2/2023 8:17,242.00,14.66
1626,9/2/2023,9/2/2023 8:18,243.00,14.67
1627,9/2/2023,9/2/2023 8:19,243.50,14.63
1628,9/2/2023,9/2/2023 8:20,245.50,14.59
1629,9/2/2023,9/2/2023 8:20,248.50,14.55
1630,9/2/2023,9/2/2023 8:21,219.00,14.68
1631,9/2/2023,9/2/2023 8:22,195.22,14.86
1632,9/2/2023,9/2/2023 8:23,196.50,14.87
1633,9/2/2023,9/2/2023 8:23,197.00,14.85
1634,9/2/2023,9/2/2023 8:24,200.00,14.84
1635,9/2/2023,9/2/2023 8:25,192.37,14.85
1636,9/2/2023,9/2/2023 8:26,183.38,14.90
1637,9/2/2023,9/2/2023 8:26,166.71,14.99
1638,9/2/2023,9/2/2023 8:27,150.50,15.10
1639,9/2/2023,9/2/2023 8:28,143.40,15.10
1640,9/2/2023,9/2/2023 8:29,145.86,15.10
1641,9/2/2023,9/2/2023 8:29,155.80,15.03
1642,9/2/2023,9/2/2023 8:30,173.50,14.93
1643,9/2/2023,9/2/2023 8:31,194.75,14.80
1644,9/2/2023,9/2/2023 8:32,170.50,14.91
1645,9/2/2023,9/2/2023 8:32,152.80,15.01
1646,9/2/2023,9/2/2023 8:33,158.25,14.98
1647,9/2/2023,9/2/2023 8:34,143.78,15.05
1648,9/2/2023,9/2/2023 8:35,100.00,15.23
1649,9/2/2023,9/2/2023 8:35,130.20,15.12
1650,9/2/2023,9/2/2023 8:36,143.00,15.06
1651,9/2/2023,9/2/2023 8:37,136.11,15.06
1652,9/2/2023,9/2/2023 8:38,159.00,14.93
1653,9/2/2023,9/2/2023 8:38,129.40,15.04
1654,9/2/2023,9/2/2023 8:39,139.17,15.04
1655,9/2/2023,9/2/2023 8:40,84.33,15.26
1656,9/2/2023,9/2/2023 8:41,67.67,15.32
1657,9/2/2023,9/2/2023 8:41,32.60,15.39
1658,9/2/2023,9/2/2023 8:42,25.20,15.38
1659,9/2/2023,9/2/2023 8:43,107.14,15.22
1660,9/2/2023,9/2/2023 8:44,115.50,15.15
1661,9/2/2023,9/2/2023 8:44,116.67,15.14
1662,9/2/2023,9/2/2023 8:45,167.33,14.93
1663,9/2/2023,9/2/2023 8:46,128.50,15.03
1664,9/2/2023,9/2/2023 8:47,145.56,14.98
1665,9/2/2023,9/2/2023 8:47,117.40,15.08
1666,9/2/2023,9/2/2023 8:48,162.25,14.87
1667,9/2/2023,9/2/2023 8:49,174.63,14.76
1668,9/2/2023,9/2/2023 8:50,199.78,14.60
1669,9/2/2023,9/2/2023 8:50,226.17,14.42
1670,9/2/2023,9/2/2023 8:51,229.00,14.34
1671,9/2/2023,9/2/2023 8:52,228.29,14.33
1672,9/2/2023,9/2/2023 8:53,238.00,14.25
1673,9/2/2023,9/2/2023 8:53,244.25,14.19
1674,9/2/2023,9/2/2023 8:54,203.33,14.42
1675,9/2/2023,9/2/2023 8:55,193.75,14.49
1676,9/2/2023,9/2/2023 8:56,185.13,14.57
1677,9/2/2023,9/2/2023 8:56,198.20,14.51
1678,9/2/2023,9/2/2023 8:57,213.50,14.43
1679,9/2/2023,9/2/2023 8:58,211.88,14.43
1680,9/2/2023,9/2/2023 8:59,239.22,14.26
1681,9/2/2023,9/2/2023 8:59,249.00,14.15
1682,9/2/2023,9/2/2023 9:00,269.60,13.99
1683,9/2/2023,9/2/2023 9:01,291.00,13.84
1684,9/2/2023,9/2/2023 9:02,307.17,13.65
1685,9/2/2023,9/2/2023 9:02,287.50,13.75
1686,9/2/2023,9/2/2023 9:03,174.50,14.62
1687,9/2/2023,9/2/2023 9:04,135.00,14.90
1688,9/2/2023,9/2/2023 9:05,121.71,14.99
1689,9/2/2023,9/2/2023 9:05,139.00,14.97
1690,9/2/2023,9/2/2023 9:06,113.83,15.06
1691,9/2/2023,9/2/2023 9:07,109.33,15.07
1692,9/2/2023,9/2/2023 9:08,126.38,15.01
1693,9/2/2023,9/2/2023 9:08,150.00,14.89
1694,9/2/2023,9/2/2023 9:09,158.50,14.84
1695,9/2/2023,9/2/2023 9:10,160.56,14.82
1696,9/2/2023,9/2/2023 9:11,150.71,14.86
1697,9/2/2023,9/2/2023 9:11,141.67,14.89
1698,9/2/2023,9/2/2023 9:12,154.14,14.85
1699,9/2/2023,9/2/2023 9:13,124.57,14.98
1700,9/2/2023,9/2/2023 9:14,111.78,15.04
1701,9/2/2023,9/2/2023 9:14,111.00,15.06
1702,9/2/2023,9/2/2023 9:15,126.00,14.98
1703,9/2/2023,9/2/2023 9:16,126.89,14.98
1704,9/2/2023,9/2/2023 9:17,114.63,15.03
1705,9/2/2023,9/2/2023 9:17,110.00,15.06
1706,9/2/2023,9/2/2023 9:18,108.50,15.07
1707,9/2/2023,9/2/2023 9:19,100.00,15.11
1708,9/2/2023,9/2/2023 9:20,71.67,15.21
1709,9/2/2023,9/2/2023 9:20,58.00,15.27
1710,9/2/2023,9/2/2023 9:21,49.75,15.29
1711,9/2/2023,9/2/2023 9:22,47.00,15.30
1712,9/2/2023,9/2/2023 9:23,50.50,15.29
1713,9/2/2023,9/2/2023 9:23,86.00,15.23
1714,9/2/2023,9/2/2023 9:24,82.00,15.22
1715,9/2/2023,9/2/2023 9:25,89.67,15.20
1716,9/2/2023,9/2/2023 9:26,82.33,15.22
1717,9/2/2023,9/2/2023 9:26,71.33,15.25
1718,9/2/2023,9/2/2023 9:27,101.43,15.11
1719,9/2/2023,9/2/2023 9:28,128.00,15.03
1720,9/2/2023,9/2/2023 9:29,159.67,14.84
1721,9/2/2023,9/2/2023 9:29,254.00,14.30
1722,9/2/2023,9/2/2023 9:30,283.50,13.94
1723,9/2/2023,9/2/2023 9:31,277.00,13.91
1724,9/2/2023,9/2/2023 9:32,276.00,13.89
1725,9/2/2023,9/2/2023 9:32,277.00,13.87
1726,9/2/2023,9/2/2023 9:33,278.00,13.87
1727,9/2/2023,9/2/2023 9:34,233.20,14.09
1728,9/2/2023,9/2/2023 9:35,148.00,14.76
1729,9/2/2023,9/2/2023 9:35,129.25,14.91
1730,9/2/2023,9/2/2023 9:36,158.75,14.81
1731,9/2/2023,9/2/2023 9:37,166.75,14.76
1732,9/2/2023,9/2/2023 9:38,173.50,14.72
1733,9/2/2023,9/2/2023 9:38,168.67,14.76
1734,9/2/2023,9/2/2023 9:39,157.33,14.80
1735,9/2/2023,9/2/2023 9:40,156.63,14.81
1736,9/2/2023,9/2/2023 9:41,155.50,14.82
1737,9/2/2023,9/2/2023 9:41,198.75,14.59
1738,9/2/2023,9/2/2023 9:42,187.70,14.61
1739,9/2/2023,9/2/2023 9:43,197.89,14.54
1740,9/2/2023,9/2/2023 9:44,198.25,14.53
1741,9/2/2023,9/2/2023 9:44,172.25,14.68
1742,9/2/2023,9/2/2023 9:45,162.00,14.74
1743,9/2/2023,9/2/2023 9:46,248.78,14.17
1744,9/2/2023,9/2/2023 9:47,301.00,13.73
1745,9/2/2023,9/2/2023 9:47,345.60,13.19
1746,9/2/2023,9/2/2023 9:48,346.29,13.12
1747,9/2/2023,9/2/2023 9:49,345.50,13.11
1748,9/2/2023,9/2/2023 9:50,347.50,13.08
1749,9/2/2023,9/2/2023 9:50,289.20,13.55
1750,9/2/2023,9/2/2023 9:51,234.44,14.10
1751,9/2/2023,9/2/2023 9:52,209.83,14.35
1752,9/2/2023,9/2/2023 9:53,202.00,14.44
1753,9/2/2023,9/2/2023 9:53,198.00,14.50
1754,9/2/2023,9/2/2023 9:54,200.86,14.48
1755,9/2/2023,9/2/2023 9:55,211.60,14.42
1756,9/2/2023,9/2/2023 9:56,214.33,14.39
1757,9/2/2023,9/2/2023 9:56,220.86,14.29
1758,9/2/2023,9/2/2023 9:57,295.22,13.84
1759,9/2/2023,9/2/2023 9:58,243.38,14.09
1760,9/2/2023,9/2/2023 9:59,296.00,13.88
1761,9/2/2023,9/2/2023 9:59,212.83,14.37
1762,9/2/2023,9/2/2023 10:00,179.11,14.58
1763,9/2/2023,9/2/2023 10:01,165.29,14.69
1764,9/2/2023,9/2/2023 10:02,175.00,14.67
1765,9/2/2023,9/2/2023 10:02,165.75,14.74
1766,9/2/2023,9/2/2023 10:03,130.89,14.90
1767,9/2/2023,9/2/2023 10:04,79.50,15.16
1768,9/2/2023,9/2/2023 10:05,57.50,15.23
1769,9/2/2023,9/2/2023 10:05,44.83,15.27
1770,9/2/2023,9/2/2023 10:06,47.86,15.28
1771,9/2/2023,9/2/2023 10:07,44.00,15.29
1772,9/2/2023,9/2/2023 10:08,43.00,15.29
1773,9/2/2023,9/2/2023 10:08,105.88,15.12
1774,9/2/2023,9/2/2023 10:09,105.78,15.13
1775,9/2/2023,9/2/2023 10:10,135.14,15.01
1776,9/2/2023,9/2/2023 10:11,187.50,14.79
1777,9/2/2023,9/2/2023 10:11,264.00,14.19
1778,9/2/2023,9/2/2023 10:12,279.88,13.96
1779,9/2/2023,9/2/2023 10:13,274.00,13.91
1780,9/2/2023,9/2/2023 10:14,242.50,14.04
1781,9/2/2023,9/2/2023 10:14,184.00,14.53
1782,9/2/2023,9/2/2023 10:15,132.57,14.86
1783,9/2/2023,9/2/2023 10:16,140.89,14.84
1784,9/2/2023,9/2/2023 10:17,165.25,14.64
1785,9/2/2023,9/2/2023 10:17,180.43,14.61
1786,9/2/2023,9/2/2023 10:18,206.43,14.50
1787,9/2/2023,9/2/2023 10:19,198.00,14.56
1788,9/2/2023,9/2/2023 10:20,172.00,14.70
1789,9/2/2023,9/2/2023 10:20,180.67,14.84
1790,9/2/2023,9/2/2023 10:21,175.43,15.13
1791,9/2/2023,9/2/2023 10:22,178.20,15.37
1792,9/2/2023,9/2/2023 10:23,160.50,15.61
1793,9/2/2023,9/2/2023 10:23,122.63,15.83
1794,9/2/2023,9/2/2023 10:24,105.87,15.83
1795,9/2/2023,9/2/2023 10:25,117.71,15.72
1796,9/2/2023,9/2/2023 10:26,150.00,15.54
1797,9/2/2023,9/2/2023 10:26,169.22,15.39
1798,9/2/2023,9/2/2023 10:27,175.57,15.30
1799,9/2/2023,9/2/2023 10:28,165.00,15.34
1800,9/2/2023,9/2/2023 10:29,154.00,15.38
1801,9/2/2023,9/2/2023 10:29,152.50,15.36
1802,9/2/2023,9/2/2023 10:30,156.25,15.29
1803,9/2/2023,9/2/2023 10:31,179.50,15.18
1804,9/2/2023,9/2/2023 10:32,187.50,15.11
1805,9/2/2023,9/2/2023 10:32,176.43,15.15
1806,9/2/2023,9/2/2023 10:33,173.20,15.13
1807,9/2/2023,9/2/2023 10:34,200.29,14.98
1808,9/2/2023,9/2/2023 10:35,205.25,14.90
1809,9/2/2023,9/2/2023 10:35,215.50,14.79
1810,9/2/2023,9/2/2023 10:36,300.00,14.23
1811,9/2/2023,9/2/2023 10:37,297.80,14.09
1812,9/2/2023,9/2/2023 10:38,285.00,14.16
1813,9/2/2023,9/2/2023 10:38,282.00,14.17
1814,9/2/2023,9/2/2023 10:39,282.00,14.15
1815,9/2/2023,9/2/2023 10:40,286.83,14.10
1816,9/2/2023,9/2/2023 10:41,294.00,14.00
1817,9/2/2023,9/2/2023 10:41,282.13,14.08
1818,9/2/2023,9/2/2023 10:42,284.00,14.04
1819,9/2/2023,9/2/2023 10:43,292.00,13.96
1820,9/2/2023,9/2/2023 10:44,291.00,13.94
1821,9/2/2023,9/2/2023 10:44,290.50,13.93
1822,9/2/2023,9/2/2023 10:45,291.00,13.92
1823,9/2/2023,9/2/2023 10:46,290.50,13.91
1824,9/2/2023,9/2/2023 10:47,286.00,13.92
1825,9/2/2023,9/2/2023 10:47,288.43,13.87
1826,9/2/2023,9/2/2023 10:48,246.43,14.12
1827,9/2/2023,9/2/2023 10:49,215.20,14.45
1828,9/2/2023,9/2/2023 10:50,207.00,14.52
1829,9/2/2023,9/2/2023 10:50,209.11,14.50
1830,9/2/2023,9/2/2023 10:51,209.33,14.49
1831,9/2/2023,9/2/2023 10:52,209.29,14.50
1832,9/2/2023,9/2/2023 10:53,253.33,14.15
1833,9/2/2023,9/2/2023 10:53,345.38,13.38
1834,9/2/2023,9/2/2023 10:54,350.33,13.09
1835,9/2/2023,9/2/2023 10:55,354.25,12.94
1836,9/2/2023,9/2/2023 10:56,357.20,12.71
1837,9/2/2023,9/2/2023 10:56,358.00,12.64
1838,9/2/2023,9/2/2023 10:57,335.63,12.98
1839,9/2/2023,9/2/2023 10:58,324.86,13.27
1840,9/2/2023,9/2/2023 10:59,326.67,13.44
1841,9/2/2023,9/2/2023 10:59,325.20,13.40
1842,9/2/2023,9/2/2023 11:00,298.29,13.60
1843,9/2/2023,9/2/2023 11:01,292.40,13.69
1844,9/2/2023,9/2/2023 11:02,328.60,13.49
1845,9/2/2023,9/2/2023 11:02,237.25,14.11
1846,9/2/2023,9/2/2023 11:03,186.63,14.52
1847,9/2/2023,9/2/2023 11:04,190.50,14.55
1848,9/2/2023,9/2/2023 11:05,257.33,14.06
1849,9/2/2023,9/2/2023 11:05,254.40,14.10
1850,9/2/2023,9/2/2023 11:06,192.60,14.48
1851,9/2/2023,9/2/2023 11:07,143.20,14.81
1852,9/2/2023,9/2/2023 11:08,90.75,15.08
1853,9/2/2023,9/2/2023 11:08,85.50,15.10
1854,9/2/2023,9/2/2023 11:09,127.67,14.94
1855,9/2/2023,9/2/2023 11:10,161.20,14.77
1856,9/2/2023,9/2/2023 11:11,211.33,14.46
1857,9/2/2023,9/2/2023 11:11,207.25,14.45
1858,9/2/2023,9/2/2023 11:12,291.22,13.87
1859,9/2/2023,9/2/2023 11:13,312.33,13.56
1860,9/2/2023,9/2/2023 11:14,331.86,13.30
1861,9/2/2023,9/2/2023 11:14,261.56,13.82
1862,9/2/2023,9/2/2023 11:15,224.67,14.23
1863,9/2/2023,9/2/2023 11:16,157.50,14.62
1864,9/2/2023,9/2/2023 11:17,212.33,14.37
1865,9/2/2023,9/2/2023 11:17,217.44,14.33
1866,9/2/2023,9/2/2023 11:18,219.67,14.31
1867,9/2/2023,9/2/2023 11:19,254.00,14.25
1868,9/2/2023,9/2/2023 11:20,240.57,14.15
1869,9/2/2023,9/2/2023 11:20,247.50,14.09
1870,9/2/2023,9/2/2023 11:21,266.50,13.99
1871,9/2/2023,9/2/2023 11:22,279.00,13.90
1872,9/2/2023,9/2/2023 11:23,272.33,13.91
1873,9/2/2023,9/2/2023 11:23,267.00,13.94
1874,9/2/2023,9/2/2023 11:24,272.43,13.90
1875,9/2/2023,9/2/2023 11:25,277.00,13.86
1876,9/2/2023,9/2/2023 11:26,254.83,14.01
1877,9/2/2023,9/2/2023 11:26,251.00,14.07
1878,9/2/2023,9/2/2023 11:27,243.29,14.17
1879,9/2/2023,9/2/2023 11:28,235.00,14.25
1880,9/2/2023,9/2/2023 11:29,223.00,14.34
1881,9/2/2023,9/2/2023 11:29,237.29,14.27
1882,9/2/2023,9/2/2023 11:30,253.86,14.12
1883,9/2/2023,9/2/2023 11:31,260.00,14.05
1884,9/2/2023,9/2/2023 11:32,276.17,13.90
1885,9/2/2023,9/2/2023 11:32,280.00,13.85
1886,9/2/2023,9/2/2023 11:33,276.86,13.85
1887,9/2/2023,9/2/2023 11:34,263.25,13.95
1888,9/2/2023,9/2/2023 11:35,199.25,14.42
1889,9/2/2023,9/2/2023 11:35,182.78,14.57
1890,9/2/2023,9/2/2023 11:36,178.22,14.62
1891,9/2/2023,9/2/2023 11:37,168.00,14.70
1892,9/2/2023,9/2/2023 11:38,145.88,14.83
1893,9/2/2023,9/2/2023 11:38,143.00,14.89
1894,9/2/2023,9/2/2023 11:39,162.78,14.97
1895,9/2/2023,9/2/2023 11:40,176.67,15.08
1896,9/2/2023,9/2/2023 11:41,219.00,15.12
1897,9/2/2023,9/2/2023 11:41,221.00,15.17
1898,9/2/2023,9/2/2023 11:42,205.86,15.20
1899,9/2/2023,9/2/2023 11:43,188.00,15.25
1900,9/2/2023,9/2/2023 11:44,150.63,15.41
1901,9/2/2023,9/2/2023 11:44,141.00,15.44
1902,9/2/2023,9/2/2023 11:45,124.67,15.49
1903,9/2/2023,9/2/2023 11:46,117.00,15.50
1904,9/2/2023,9/2/2023 11:47,128.83,15.43
1905,9/2/2023,9/2/2023 11:47,99.67,15.53
1906,9/2/2023,9/2/2023 11:48,90.50,15.56
1907,9/2/2023,9/2/2023 11:49,95.00,15.54
1908,9/2/2023,9/2/2023 11:50,96.67,15.52
1909,9/2/2023,9/2/2023 11:50,94.00,15.51
1910,9/2/2023,9/2/2023 11:51,111.00,15.42
1911,9/2/2023,9/2/2023 11:52,137.50,15.28
1912,9/2/2023,9/2/2023 11:53,144.00,15.26
1913,9/2/2023,9/2/2023 11:53,152.44,15.18
1914,9/2/2023,9/2/2023 11:54,198.67,14.92
1915,9/2/2023,9/2/2023 11:55,177.50,15.00
1916,9/2/2023,9/2/2023 11:56,165.71,15.05
1917,9/2/2023,9/2/2023 11:56,170.89,15.02
