indice;Date;Time;FQI161;PIR161;FQI165;FQI169;FQI177;FQI173;FQI151
1;10/10/2022;0:00:00;6344,00;12,76;654,50;3576,60;261,80;120,40;1730,70
2;10/10/2022;0:01:29;6171,44;12,89;887,86;3528,89;103,07;106,00;1545,62
3;10/10/2022;0:02:59;6554,80;12,90;924,00;3474,78;102,27;113,25;1940,51
4;10/10/2022;0:04:29;7394,31;12,77;2222,67;3538,50;134,54;36,80;1461,81
5;10/10/2022;0:05:59;7969,29;12,60;2587,35;3566,56;70,86;75,13;1669,40
6;10/10/2022;0:07:29;8028,40;12,51;2504,35;3572,22;150,35;81,22;1720,25
7;10/10/2022;0:08:59;7242,87;12,64;2559,00;2342,44;207,56;118,88;2014,98
8;10/10/2022;0:10:29;6253,41;12,91;2031,71;1822,67;207,87;146,57;2044,59
9;10/10/2022;0:11:59;4415,78;13,39;1007,65;805,56;276,78;141,33;2184,46
10;10/10/2022;0:13:29;4280,47;13,65;1323,08;436,57;164,24;123,44;2233,14
11;10/10/2022;0:14:59;5059,43;13,77;2558,69;148,00;185,00;111,13;2056,61
12;10/10/2022;0:16:29;5549,00;13,75;2522,71;754,75;180,00;81,38;2010,16
13;10/10/2022;0:17:59;7119,19;13,49;4128,24;1096,67;118,20;68,33;1707,75
14;10/10/2022;0:19:29;9341,80;12,53;6273,21;2396,00;0,00;0,00;672,59
15;10/10/2022;0:20:59;10339,88;12,15;6307,82;2472,22;15,75;34,50;1509,59
16;10/10/2022;0:22:29;10650,25;12,05;6341,67;2589,22;31,50;103,50;1584,36
17;10/10/2022;0:23:59;9769,35;12,34;6412,13;771,78;197,18;125,67;2262,60
18;10/10/2022;0:25:29;9387,50;12,43;6392,73;726,29;152,75;103,00;2012,74
19;10/10/2022;0:26:59;8731,70;12,51;6145,38;754,44;130,54;102,33;1599,00
20;10/10/2022;0:28:29;8572,53;12,52;4885,29;1733,33;237,11;118,83;1597,96
21;10/10/2022;0:29:59;8352,64;12,57;4204,21;1980,44;245,82;149,00;1773,16
22;10/10/2022;0:31:29;7321,53;12,93;3865,64;750,00;127,67;106,63;2471,59
23;10/10/2022;0:32:59;8529,24;12,72;4363,18;2446,22;67,33;54,50;1598,00
24;10/10/2022;0:34:29;8544,31;12,43;4611,63;2313,33;91,00;80,00;1448,35
25;10/10/2022;0:35:59;8895,47;12,21;3543,56;3768,63;34,40;54,38;1494,51
26;10/10/2022;0:37:29;6852,72;12,51;2808,73;1472,78;290,00;188,00;2093,21
27;10/10/2022;0:38:59;6234,63;12,68;1977,47;1776,44;192,27;115,86;2172,59
28;10/10/2022;0:40:29;8396,65;12,34;1748,11;5000,33;143,20;79,60;1425,40
29;10/10/2022;0:41:59;7824,75;12,34;930,57;5025,88;135,56;95,57;1637,17
30;10/10/2022;0:43:29;7413,08;12,40;702,83;5057,56;119,29;104,75;1428,66
31;10/10/2022;0:44:59;7260,47;12,52;719,50;5062,11;189,88;101,67;1187,31
32;10/10/2022;0:46:29;7562,13;12,47;899,43;5027,00;83,94;85,44;1466,31
33;10/10/2022;0:47:59;7687,80;12,47;922,42;5028,62;100,25;96,71;1539,79
34;10/10/2022;0:49:29;8621,72;12,30;2226,72;4960,30;99,13;42,57;1293,00
35;10/10/2022;0:50:59;9133,92;12,18;2587,44;4995,30;71,15;86,33;1393,69
36;10/10/2022;0:52:29;9216,92;12,11;2587,50;5019,71;97,00;91,11;1421,59
37;10/10/2022;0:53:59;9276,80;12,09;2518,64;5030,50;159,59;93,11;1474,96
38;10/10/2022;0:55:29;9051,29;12,16;2566,87;4673,44;141,27;111,56;1558,16
39;10/10/2022;0:56:59;8191,33;12,35;2586,00;3549,11;196,56;115,33;1744,33
40;10/10/2022;0:58:29;7697,69;12,50;1936,79;3631,25;167,88;122,13;1839,65
