indice;Date;Time;FQI161;PIR161;FQI165;FQI169;FQI177;FQI173;FQI151
1;28/9/2022;0:00:00;11317,84;11,74;5682,65;5004,5;0;48,57;582,12
2;28/9/2023;0:01:29;11695,65;11,65;6321,75;4628,89;87,19;99,78;558,04
3;28/9/2024;0:02:59;11197,5;11,76;6346,5;3662;174,38;102,56;912,06
4;28/9/2025;0:04:29;11063,07;11,81;6147,53;3657,38;92,64;108,14;1057,38
5;28/9/2026;0:05:59;9862,39;11,93;4270,71;3669,67;258,36;123,67;1539,98
6;28/9/2027;0:07:29;8734,71;12,16;2796,94;3608,78;238,27;211,67;1879,05
7;28/9/2028;0:08:59;8249,57;12,31;2792,64;3572,13;107,3;103,29;1674,21
8;28/9/2029;0:10:29;9508,29;12,15;4400;3531,4;71;73;1432,89
9;28/9/2030;0:11:59;9584,89;12,07;4524,87;3511,22;137;86;1325,8
10;28/9/2031;0:13:29;8692,71;12,18;3248;3619,44;171,46;160,71;1493,1
11;28/9/2032;0:14:59;8287;12,35;2785,31;3616,88;190,12;158;1536,69
12;28/9/2033;0:16:29;8145,36;12,41;2783,71;3626,22;160,57;156,67;1418,19
13;28/9/2034;0:17:59;7901,69;12,49;2500,93;3662,44;339,44;112;1286,88
14;28/9/2035;0:19:29;6429,76;12,76;733,27;3673,89;181,39;128,44;1712,77
15;28/9/2036;0:20:59;5355,4;13,09;85,87;3296,33;185,5;130,75;1656,95
16;28/9/2037;0:22:29;3805,33;13,74;171,73;910,71;360;198,22;2164,67
17;28/9/2038;0:23:59;3170,27;14,43;257,6;386,17;277,88;258,63;1989,99
18;28/9/2039;0:25:29;3169,06;15,05;343,46;803,67;286,69;210,33;1524,91
19;28/9/2040;0:26:59;2644,19;15,32;429,33;849,75;166,39;105,11;1093,61
20;28/9/2041;0:28:29;2634,22;15,43;515,19;855,29;136,07;117,78;1009,89
21;28/9/2042;0:29:59;2269,13;15,35;601,06;885,64;128,81;54,17;599,45
22;28/9/2043;0:31:29;4168;15,14;686,92;2529,2;84,44;112,33;755,11
23;28/9/2044;0:32:59;4462,42;15,12;772,79;2582,33;105,36;202,56;799,38
24;28/9/2045;0:34:29;4525,47;15,06;858,65;2667,33;166;124,33;709,16
25;28/9/2046;0:35:59;3949,41;15,12;944,52;2004,4;119;107,11;774,38
26;28/9/2047;0:37:29;2771,76;15,11;1030,38;1234,14;141,36;55,57;310,31
27;28/9/2048;0:38:59;4399,54;14,81;1116,25;2556,88;3,5;28,63;694,28
28;28/9/2049;0:40:29;6250,29;14,4;2440;2594,9;0;57,25;1158,14
29;28/9/2050;0:41:59;6329,5;14,08;2563,78;2185,78;130,69;175,38;1273,87
30;28/9/2051;0:43:29;8217,31;13,62;2460,53;4813,13;26,75;10,5;906,4
