indice;Date;Time;FQI161;PIR161;FQI165;FQI169;FQI177;FQI173;FQI151
1;1/11/2022;0:00:00;5364,53;14,17;2125,65;823,7;207,6;161;2046,58
2;1/11/2022;0:01:29;5814,13;14,37;2838,15;842,63;181,71;152,88;1798,76
3;1/11/2022;0:02:59;4462,94;14,8;1130,5;867,22;212,35;169,33;2083,53
4;1/11/2022;0:04:29;3784,37;14,93;1043,1;812,25;119,81;133,11;1676,1
5;1/11/2022;0:05:59;3946,63;15,06;1058,71;832,11;151,71;142,78;1761,32
6;1/11/2022;0:07:29;2785,16;15,17;256,2;821,22;127,17;129,56;1451,01
7;1/11/2022;0:08:59;3327,44;15,19;1043,38;809,11;102,33;125,89;1246,73
8;1/11/2022;0:10:29;4876,59;14,93;944,67;2571,3;91,27;94,75;1174,6
9;1/11/2022;0:11:59;7456,47;14,18;1405,71;5010,89;93,36;221,33;725,18
10;1/11/2022;0:13:29;6260,61;14,49;2591,47;1092,13;186,73;218,33;2171,95
11;1/11/2022;0:14:59;4616;14,5;2609,1;420,14;113,28;106,89;1366,59
12;1/11/2022;0:16:29;4620,21;14,56;2562,53;504;146,17;111,33;1296,18
13;1/11/2022;0:17:59;5323,58;14,35;2837,92;656,11;64,6;78,88;1686,07
14;1/11/2022;0:19:29;7155;13,99;4309,28;1580,38;107,6;128,8;1028,95
15;1/11/2022;0:20:59;5412,07;14,13;1021,44;2549,3;113,33;120,57;1607,42
16;1/11/2022;0:22:29;6152,78;14,09;2451,07;2093,38;120,83;125,78;1361,73
17;1/11/2022;0:23:59;4986,56;14,19;2330,93;802,38;121,41;125,25;1606,6
18;1/11/2022;0:25:29;8676,5;13,73;5465,59;2245,1;29,33;73,75;862,73
19;1/11/2022;0:26:59;9926,75;13,38;5685,88;2789,38;41,28;141,78;1268,44
20;1/11/2022;0:28:29;10171,53;13,29;6401,94;1870,44;82,56;309,63;1506,97
21;1/11/2022;0:29:59;11846,67;13,03;6358,79;4139,56;66,2;114,44;1167,68
22;1/11/2022;0:31:29;12979,89;12,87;6400,65;4999,33;132,4;95,56;1351,95
23;1/11/2022;0:32:59;13418,54;12,89;6421,86;5025;304,21;122,17;1545,3
24;1/11/2022;0:34:29;13268,24;12,91;6430,79;5034,43;116,94;123,38;1562,71
25;1/11/2022;0:35:59;11574,22;13,09;4378,44;5022,89;251,91;119,25;1801,74
26;1/11/2022;0:37:29;12784,33;12,9;6366,61;4991,67;0;111,6;1314,46
27;1/11/2022;0:38:59;11554,69;13,04;4624,83;5035,56;239,6;118,67;1536,03
28;1/11/2022;0:40:29;13090,41;12,83;6374,33;4996,75;240,11;108,5;1370,72
29;1/11/2022;0:41:59;13105,5;12,8;6393,75;4999,88;90,44;123,29;1498,14
30;1/11/2022;0:43:29;11102,45;13,12;3718,13;5086,56;206,53;207,89;1883,34
31;1/11/2022;0:44:59;11457,71;13,13;4384,43;5057,75;142,41;303,11;1570,01
32;1/11/2022;0:46:29;10194,88;13,38;2888,92;5061,22;158,29;175,22;1911,22
33;1/11/2022;0:47:59;8315,62;13,73;1873,17;3996,33;410,28;167,13;1868,72
34;1/11/2022;0:49:29;7021;14,05;1073,5;3600;195,31;155,25;1996,94
35;1/11/2022;0:50:59;7486,19;14,16;1102,87;4375,33;98,25;129,33;1780,4
36;1/11/2022;0:52:29;7508,22;14,14;1022,92;4730,67;119,21;126,43;1509
37;1/11/2022;0:53:59;7304,6;14,24;1412,36;3603,22;130,92;129,17;2028,93
38;1/11/2022;0:55:29;8849,71;13,77;4305,29;3504,89;428,71;122,4;488,41
39;1/11/2022;0:56:59;7234,44;13,92;949,69;4161,89;313,06;128;1681,8
40;1/11/2022;0:58:29;7129,94;13,9;1026,12;4345,56;122,15;137,33;1498,78
41;1/11/2022;0:59:59;6618,65;13,93;817,38;4074;162,92;172,33;1392,01
42;1/11/2022;1:01:29;3639,63;14,38;506,45;983,63;234;334,33;1581,21
43;1/11/2022;1:02:59;3160,63;14,64;1012,91;418;222,29;195,13;1312,3
44;1/11/2022;1:04:29;3250,17;14,66;1034,29;738,25;265,81;120,78;1091,04
45;1/11/2022;1:05:59;3760,94;14,77;1060;805,44;137,94;135;1622,56
46;1/11/2022;1:07:29;4527,88;14,57;2430,47;713;9,75;87,89;1286,77
47;1/11/2022;1:08:59;5650;14,44;2576,53;1388;76,09;97,33;1512,05
48;1/11/2022;1:10:29;6361,36;14,16;2521,93;2506,78;74;89,89;1168,76
49;1/11/2022;1:11:59;6861,35;13,99;2562,79;2604,33;275,94;112,67;1305,62
50;1/11/2022;1:13:29;5281,56;14,18;2255,25;823,78;155,88;162,11;1884,54
51;1/11/2022;1:14:59;5331,56;14,26;1641,13;1688,78;114,56;168,56;1718,54
52;1/11/2022;1:16:29;5908,53;14,25;1335;2758,22;95,71;142,38;1577,22
53;1/11/2022;1:17:59;6685,75;14,05;2515,82;2450,56;167;248,56;1303,82
54;1/11/2022;1:19:29;7697,78;13,93;2539,82;3023,33;250,47;132;1752,15
55;1/11/2022;1:20:59;11459;13,26;6182,5;4501,5;30,84;68;676,16
56;1/11/2022;1:22:29;12768,24;13,02;6099,35;5041,22;61,69;90,38;1475,6
57;1/11/2022;1:23:59;13353,75;13,04;6403;5036,43;92,53;122,57;1699,22
58;1/11/2022;1:25:29;13164,33;13;6333,53;5015,5;72,69;120,78;1621,83
59;1/11/2022;1:26:59;13435,53;12,93;6418,21;5005,78;264,61;143,56;1603,37
60;1/11/2022;1:28:29;13503;12,98;6419,5;5031,56;158,8;128;1765,14
61;1/11/2022;1:29:59;11691,5;13,19;4450,87;5029,67;236,92;128,11;1845,94
62;1/11/2022;1:31:29;12891,63;12,93;6376,88;4993,89;66,33;146,89;1307,64
63;1/11/2022;1:32:59;13359,46;12,92;6401,91;5019,22;110,33;158,13;1669,87
64;1/11/2022;1:34:29;13431,94;12,87;6394,83;5007;252,78;219;1558,33
65;1/11/2022;1:35:59;12170,28;13,07;4732,56;5100;256,67;215;1866,05
66;1/11/2022;1:37:29;10839,53;13,24;3579,41;5029,22;155,14;127,7;1948,05
67;1/11/2022;1:38:59;12297,11;12,99;5909;4933,33;80,5;79,5;1294,78
68;1/11/2022;1:40:29;9261,83;13,29;3340,56;3717,38;247;186,88;1770,03
69;1/11/2022;1:41:59;7556,76;13,59;2766,38;2539,63;274,56;147,22;1828,98
70;1/11/2022;1:43:29;6012,44;13,87;2890,62;811,14;266,32;148,11;1896,26
71;1/11/2022;1:44:59;4779,13;14,14;1701,35;846,89;208,2;162,87;1859,82
72;1/11/2022;1:46:29;3989,72;14,41;1022,43;823,11;153,94;153,78;1836,46
73;1/11/2022;1:47:59;3277,89;14,64;89;825;170,19;197,75;1995,95
74;1/11/2022;1:49:29;3941,94;14,64;1040,59;945,11;187;235,67;1533,57
75;1/11/2022;1:50:59;6054,71;14,25;1015,07;3512,44;258,23;155,25;1113,71
76;1/11/2022;1:52:29;6237,5;14,16;2498,18;1954,56;151,75;104,67;1528,35
77;1/11/2022;1:53:59;5167,59;14,22;2624,09;515,5;113,88;124,8;1789,32
78;1/11/2022;1:55:29;5169,58;14,33;2643,15;344;118,79;137,67;1925,98
79;1/11/2022;1:56:59;5435,4;14,32;2562,92;786,11;125,13;124,33;1836,91
80;1/11/2022;1:58:29;5832,88;14,16;2240,12;1511,86;240,33;106;1734,57
81;1/11/2022;1:59:59;5921,07;14,22;1094,15;2563,25;130,86;129,43;2003,38
82;1/11/2022;2:01:29;6372,19;14,09;1583,13;2910,4;52,18;91,67;1734,81
83;1/11/2022;2:02:59;8718,94;13,71;2499,75;4598,38;94,94;123,75;1402,13
84;1/11/2022;2:04:29;6637,18;13,94;2650,33;1545,4;189,88;318,11;1933,46
85;1/11/2022;2:05:59;6560,67;14;2809,73;1311,67;343,07;203,13;1893,07
86;1/11/2022;2:07:29;9891,83;13,55;5648,13;2648;0;75,5;1520,21
87;1/11/2022;2:08:59;10415,06;13,34;6338,38;2549,89;124,8;86,75;1315,25
88;1/11/2022;2:10:29;11133,94;13,23;6377,88;2710;93,29;75,3;1877,47
89;1/11/2022;2:11:59;13013,94;12,97;6394,27;4865;34,25;101,75;1618,67
90;1/11/2022;2:13:29;13235,78;12,89;6063,67;5079,3;344,44;131,89;1616,48
91;1/11/2022;2:14:59;12373,11;12,98;5041,4;4944,88;247,43;83,43;2055,98
92;1/11/2022;2:16:29;13445,93;12,82;6396,94;5016,78;80,62;117,33;1834,27
93;1/11/2022;2:17:59;12265;12,96;4300,67;5089,89;214,69;170,71;2489,04
94;1/11/2022;2:19:29;13152,81;12,84;6319,56;4941,56;0;267,78;1623,92
95;1/11/2022;2:20:59;13746,79;12,77;6386,33;5001,56;297,43;222,56;1838,91
96;1/11/2022;2:22:29;12950,29;12,88;5479,29;5084,22;170,67;148,44;2067,67
97;1/11/2022;2:23:59;10910,29;13,2;3247,44;5074;179,81;155,13;2253,92
98;1/11/2022;2:25:29;11726,72;13,05;5058,53;4994,63;92,71;90,14;1490,71
99;1/11/2022;2:26:59;11832,89;13,03;4680,22;5084,44;201,45;127,89;1738,88
100;1/11/2022;2:28:29;10026;13,13;2715,73;5013,5;218,65;107,89;1970,23
101;1/11/2022;2:29:59;8636;13,37;1085,81;5098;248,28;156,38;2047,53
102;1/11/2022;2:31:29;7280,65;13,57;844,92;4431,78;169,33;148,3;1686,32
103;1/11/2022;2:32:59;6125,94;13,81;818,5;3595,5;125;140,29;1446,66
104;1/11/2022;2:34:29;6582,47;13,86;987,36;3531,44;111,25;276,3;1676,12
105;1/11/2022;2:35:59;6663,07;13,85;1009,08;3619,44;228,71;227,88;1577,95
106;1/11/2022;2:37:29;5135,44;14,02;1071,38;2009,6;301,5;163;1589,96
107;1/11/2022;2:38:59;5606,22;14,13;1029,81;2720,44;193,75;127;1535,22
108;1/11/2022;2:40:29;4491,75;14,3;1034,5;1207,5;208,15;131;1910,6
109;1/11/2022;2:41:59;6084,33;14,18;1009,53;3581,33;100,14;99,5;1293,82
110;1/11/2022;2:43:29;4258,75;14,41;1079,85;1026,78;243,76;158,5;1749,86
111;1/11/2022;2:44:59;3724,36;14,6;1078,67;349,86;329,56;150,33;1815,94
112;1/11/2022;2:46:29;3816,59;14,75;1481,19;667,6;94,69;119;1454,11
113;1/11/2022;2:47:59;5103,94;14,5;2561,19;725,38;23;224,67;1569,72
114;1/11/2022;2:49:29;7421,5;14,14;4270,44;1641,89;79,88;172,83;1256,46
115;1/11/2022;2:50:59;6363,22;14,09;1497,93;2442,6;148,92;242,5;2031,27
116;1/11/2022;2:52:29;6434,12;14,13;1663,25;2557,56;333,67;164,78;1714,87
117;1/11/2022;2:53:59;5524,69;14,25;2569,15;808,56;133,82;159;1854,15
118;1/11/2022;2:55:29;6465,41;14,18;2412,31;2004,11;76,5;103,38;1869,11
119;1/11/2022;2:56:59;9651,83;13,67;5639,88;2756,78;19,5;68,75;1166,92
