indice;Date;Time;FQI161;PIR161;FQI165;FQI169;FQI177;FQI173;FQI151
1;13/11/2022;0:00:00;9364,50;13,64;2540,88;5034,90;200,84;163,50;1424,38
2;13/11/2022;0:01:29;8187,50;13,92;975,13;5095,75;159,00;176,56;1781,06
3;13/11/2022;0:02:59;7872,60;14,02;955,36;5048,12;188,43;118,00;1562,68
4;13/11/2022;0:04:29;7369,22;14,24;442,20;5069,11;206,44;188,25;1463,22
5;13/11/2022;0:05:59;6778,23;14,33;215,25;5051,67;107,31;115,67;1288,33
6;13/11/2022;0:07:29;6888,23;14,37;430,50;5041,63;207,69;180,13;1028,29
7;13/11/2022;0:08:59;6688,46;14,34;645,75;5039,29;95,22;191,89;716,31
8;13/11/2022;0:10:29;7020,56;14,32;861,00;5026,25;91,22;84,13;957,97
9;13/11/2022;0:11:59;7370,47;14,13;903,87;5002,00;168,25;86,00;1210,35
10;13/11/2022;0:13:29;8357,59;13,85;2281,67;5006,87;1,50;52,40;1015,15
11;13/11/2022;0:14:59;9087,56;13,72;2512,93;5041,00;154,00;351,20;1028,43
12;13/11/2022;0:16:29;8917,53;13,66;2341,44;5041,00;188,29;107,44;1239,35
13;13/11/2022;0:17:59;8773,60;13,79;1699,94;5088,63;124,25;254,44;1606,34
14;13/11/2022;0:19:29;9584,76;13,58;3441,50;4973,75;109,25;115,20;945,06
15;13/11/2022;0:20:59;10781,28;13,26;4513,31;4996,80;98,38;90,43;1082,36
16;13/11/2022;0:22:29;10847,31;13,26;5272,22;4047,22;228,64;89,89;1209,34
17;13/11/2022;0:23:59;11168,00;13,08;6346,53;3543,22;71,00;134,88;1072,37
18;13/11/2022;0:25:29;10653,36;13,26;6437,19;2202,89;179,65;130,67;1702,97
19;13/11/2022;0:26:59;10325,14;13,33;6391,53;2189,38;180,00;161,00;1403,23
20;13/11/2022;0:28:29;10734,50;13,20;6327,81;2917,67;95,31;189,00;1204,71
21;13/11/2022;0:29:59;9484,20;13,50;6436,31;1047,63;176,94;139,78;1683,54
22;13/11/2022;0:31:29;8083,18;13,91;5182,00;562,60;284,11;161,71;1892,76
23;13/11/2022;0:32:59;6935,19;14,33;4674,18;347,25;208,00;141,50;1564,26
24;13/11/2022;0:34:29;6657,31;14,41;4540,93;694,50;93,82;103,44;1224,62
25;13/11/2022;0:35:59;6921,69;14,34;4434,47;924,00;89,73;88,78;1384,71
26;13/11/2022;0:37:29;7348,53;14,14;3284,00;2507,80;225,55;202,33;1128,85
27;13/11/2022;0:38:59;7741,84;14,04;4579,06;1689,25;145,14;130,44;1197,94
28;13/11/2022;0:40:29;7120,06;14,25;4519,18;815,89;145,83;124,67;1514,49
29;13/11/2022;0:41:59;6113,35;14,59;2859,19;879,63;290,06;158,44;1926,03
30;13/11/2022;0:43:29;5683,65;14,66;2750,63;1375,78;139,82;97,14;1320,28
31;13/11/2022;0:44:59;6470,12;14,46;2801,27;2076,89;187,44;150,20;1254,32
32;13/11/2022;0:46:29;7841,56;14,21;2688,79;4256,30;15,14;44,38;836,95
33;13/11/2022;0:47:59;8450,81;13,82;2000,61;5041,56;132,55;201,56;1074,54
34;13/11/2022;0:49:29;8550,50;13,90;1402,21;5091,00;190,00;124,89;1742,40
35;13/11/2022;0:50:59;7881,12;14,00;945,00;5066,78;246,80;114,83;1507,71
36;13/11/2022;0:52:29;7608,82;14,17;728,00;4637,36;245,24;135,38;1862,85
37;13/11/2022;0:53:59;6852,25;14,29;0,00;5045,00;111,94;115,44;1579,87
38;13/11/2022;0:55:29;6875,14;14,37;0,00;5062,33;114,88;119,89;1578,05
39;13/11/2022;0:56:59;6802,00;14,34;0,00;5039,71;165,19;174,33;1422,77
40;13/11/2022;0:58:29;6856,08;14,33;0,00;5039,33;180,41;185,44;1450,89
41;13/11/2022;0:59:59;6708,13;14,33;0,00;5032,11;127,13;117,78;1431,11
42;13/11/2022;1:01:29;6872,86;14,38;0,00;5060,57;119,27;121,50;1571,52
43;13/11/2022;1:02:59;6736,94;14,37;0,00;5041,13;179,83;112,25;1403,73
44;13/11/2022;1:04:29;6806,33;14,40;0,00;5054,29;127,67;121,14;1503,24
45;13/11/2022;1:05:59;6727,79;14,38;0,00;5042,22;190,59;114,43;1380,55
46;13/11/2022;1:07:29;6668,75;14,40;0,00;5011,63;133,56;229,50;1294,07
47;13/11/2022;1:08:59;3395,65;14,92;0,00;913,22;273,13;225,67;1983,63
48;13/11/2022;1:10:29;2626,36;15,28;0,00;454,50;215,78;137,88;1818,20
49;13/11/2022;1:11:59;2942,44;15,25;0,00;1258,00;202,33;83,80;1398,31
50;13/11/2022;1:13:29;4615,19;14,99;0,00;3364,13;113,50;82,57;1054,99
51;13/11/2022;1:14:59;4630,11;14,87;0,00;3362,44;68,87;68,89;1129,90
52;13/11/2022;1:16:29;5302,82;14,83;0,00;3430,00;226,06;169,40;1477,36
53;13/11/2022;1:17:59;4993,24;15,00;22,62;3193,89;113,61;222,00;1441,12
54;13/11/2022;1:19:29;3904,59;14,94;45,23;1957,11;98,25;109,75;1694,25
55;13/11/2022;1:20:59;4616,37;15,16;67,85;2009,22;269,24;136,67;2133,40
56;13/11/2022;1:22:29;3724,62;15,04;90,46;1923,78;41,75;106,00;1562,63
57;13/11/2022;1:23:59;3275,56;15,27;113,08;700,22;185,94;154,71;2121,60
58;13/11/2022;1:25:29;2874,44;15,27;135,69;823,56;164,94;84,78;1665,47
59;13/11/2022;1:26:59;2742,27;15,31;158,31;421,22;113,62;216,38;1832,75
60;13/11/2022;1:28:29;2696,07;15,32;180,92;265,22;139,57;179,30;1931,05
61;13/11/2022;1:29:59;2408,67;15,48;203,54;127,75;221,67;127,56;1728,16
62;13/11/2022;1:31:29;1694,81;15,36;226,15;105,00;70,25;75,89;1217,52
63;13/11/2022;1:32:59;2877,41;15,42;248,77;427,89;124,75;133,89;1942,11
64;13/11/2022;1:34:29;2691,47;15,27;271,38;738,44;105,70;80,33;1495,61
65;13/11/2022;1:35:59;4092,12;15,19;294,00;1746,33;174,59;140,22;1736,97
