indice;Date;Time;FQI161;PIR161;FQI165;FQI169;FQI177;FQI173;FQI151
1;10/11/2022;0:00:00;6805,37;14,38;0,00;5058,00;113,58;124,20;1509,59
2;10/11/2022;0:01:29;7054,06;14,46;0,00;5074,14;138,39;122,33;1719,20
3;10/11/2022;0:02:59;6674,53;14,44;0,00;5012,89;206,75;92,38;1362,52
4;10/11/2022;0:04:29;6841,28;14,35;0,00;5028,67;132,75;104,78;1575,08
5;10/11/2022;0:05:59;6928,19;14,47;0,00;5040,44;123,89;112,56;1651,30
6;10/11/2022;0:07:29;6673,62;14,33;0,00;5037,33;194,61;75,22;1366,45
7;10/11/2022;0:08:59;6931,22;14,42;0,00;4921,44;146,71;160,56;1702,52
8;10/11/2022;0:10:29;6553,53;14,44;0,00;4672,44;63,39;287,67;1530,03
9;10/11/2022;0:11:59;6567,27;14,43;0,00;4691,00;235,82;93,67;1546,78
10;10/11/2022;0:13:29;6813,63;14,46;0,00;5044,57;107,67;106,88;1554,51
11;10/11/2022;0:14:59;4868,59;14,65;0,00;3042,80;186,00;141,67;1498,12
12;10/11/2022;0:16:29;3239,93;15,08;1055,72;872,63;310,38;143,00;858,21
13;10/11/2022;0:17:59;3440,63;15,11;2111,44;752,67;122,78;93,83;359,90
14;10/11/2022;0:19:29;4932,53;14,96;2570,17;804,50;250,53;97,13;1210,21
15;10/11/2022;0:20:59;4716,25;14,86;2545,53;776,67;284,64;97,37;1012,04
16;10/11/2022;0:22:29;4728,87;15,02;2589,94;302,80;167,67;175,56;1492,91
17;10/11/2022;0:23:59;4549,12;14,92;2227,53;732,22;144,18;255,57;1189,61
18;10/11/2022;0:25:29;5370,69;14,76;3013,33;730,89;169,06;99,00;1358,40
19;10/11/2022;0:26:59;4584,65;15,03;985,00;1770,11;128,00;107,40;1594,14
20;10/11/2022;0:28:29;4834,88;14,91;952,40;2523,44;82,35;66,25;1210,43
21;10/11/2022;0:29:59;6421,72;14,48;2339,71;3336,33;117,60;28,00;600,07
22;10/11/2022;0:31:29;5861,33;14,66;2670,86;921,44;183,39;161,25;1924,39
23;10/11/2022;0:32:59;8155,59;14,22;6202,94;1466,78;0,00;14,50;471,37
24;10/11/2022;0:34:29;9541,00;13,61;6189,88;2704,00;44,40;22,75;579,97
25;10/11/2022;0:35:59;10385,50;13,49;6396,69;2421,56;113,29;173,78;1280,19
26;10/11/2022;0:37:29;10747,75;13,38;6340,06;2842,50;99,73;182,78;1282,68
27;10/11/2022;0:38:59;11949,89;13,11;6338,00;4267,89;155,75;81,33;1106,92
28;10/11/2022;0:40:29;10102,47;13,50;2868,06;5118,20;294,00;180,25;1641,96
29;10/11/2022;0:41:59;9350,50;13,69;2969,07;4924,22;151,23;109,25;1196,72
30;10/11/2022;0:43:29;11342,00;13,14;5526,63;4993,22;57,70;67,50;696,95
31;10/11/2022;0:44:59;12626,78;12,93;6365,86;5017,00;98,71;93,50;1051,71
32;10/11/2022;0:46:29;13088,41;13,00;6280,75;5031,33;165,00;107,63;1503,70
33;10/11/2022;0:47:59;11870,93;13,17;5087,25;5045,38;199,94;126,44;1411,92
34;10/11/2022;0:49:29;11272,19;13,30;4380,13;5017,89;111,94;224,22;1538,01
35;10/11/2022;0:50:59;11241,79;13,31;4535,29;5005,25;159,13;185,33;1356,78
36;10/11/2022;0:52:29;11575,12;13,23;5122,63;4972,67;148,46;91,63;1239,75
37;10/11/2022;0:53:59;12437,14;12,99;6340,40;4969,11;14,00;78,14;1035,49
38;10/11/2022;0:55:29;11063,94;13,30;3809,44;5066,56;229,41;128,00;1830,54
39;10/11/2022;0:56:59;12168,22;13,04;6090,69;4957,00;126,62;86,40;907,52
