indice;Date;Time;FQI161;PIR161;FQI165;FQI169;FQI177;FQI173;FQI151
1;18/19/2022;12:00:00 AM;9736,06;12,33;6376,19;1421,20;170,25;101,00;1667,43
2;18/19/2022;12:01:29 AM;9133,81;12,48;5253,41;1555,78;150,00;100,75;2073,87
3;18/19/2022;12:02:59 AM;9325,39;12,41;4709,87;2739,56;104,56;195,80;1575,60
4;18/19/2022;12:04:29 AM;9281,71;12,38;6219,43;1587,67;118,94;72,22;1283,45
5;18/19/2022;12:05:59 AM;7911,88;12,86;4457,89;885,22;271,24;157,78;2139,76
6;18/19/2022;12:07:29 AM;8401,94;12,80;4424,07;2407,22;219,75;70,60;1280,30
7;18/19/2022;12:08:59 AM;10046,17;12,20;4460,87;4700,44;57,50;37,94;789,42
8;18/19/2022;12:10:29 AM;11108,40;11,97;4674,90;5014,22;115,00;75,88;1228,40
9;18/19/2022;12:11:59 AM;10333,35;12,16;3116,44;5126,25;169,53;124,11;1797,02
10;18/19/2022;12:13:29 AM;9836,79;12,34;2771,71;5068,88;141,87;104,00;1750,34
11;18/19/2022;12:14:59 AM;11010,78;11,98;4991,88;4924,33;178,14;58,00;858,43
12;18/19/2022;12:16:29 AM;11355,12;11,97;4172,29;5093,44;154,60;115,50;1819,28
13;18/19/2022;12:17:59 AM;9932,94;12,30;2588,67;5104,44;248,88;126,38;1864,57
14;18/19/2022;12:19:29 AM;8466,10;12,66;989,36;5061,78;235,61;132,87;2046,48
15;18/19/2022;12:20:59 AM;8131,67;12,83;976,00;5019,33;197,50;137,33;1801,50
16;18/19/2022;12:22:29 AM;7928,07;12,92;957,50;5022,22;182,24;101,00;1665,11
17;18/19/2022;12:23:59 AM;7871,69;13,01;951,33;5010,00;112,67;98,71;1698,97
18;18/19/2022;12:25:29 AM;7795,50;13,02;951,91;4996,57;185,00;88,14;1573,88
19;18/19/2022;12:26:59 AM;7869,21;13,06;953,42;5015,75;116,86;96,00;1687,19
20;18/19/2022;12:28:29 AM;7749,53;13,08;947,10;5011,33;98,92;88,00;1604,18
21;18/19/2022;12:29:59 AM;7881,15;13,09;956,54;5022,67;186,44;93,50;1622,01
22;18/19/2022;12:31:29 AM;7315,65;13,40;1015,57;3901,11;211,75;142,25;2044,96
23;18/19/2022;12:32:59 AM;6982,93;13,75;993,67;3635,22;219,37;127,88;2006,79
24;18/19/2022;12:34:29 AM;6765,07;13,97;1002,54;3551,22;203,29;123,63;1884,39
25;18/19/2022;12:35:59 AM;5600,95;14,31;1048,13;2236,25;322,17;152,50;1841,90
26;18/19/2022;12:37:29 AM;4266,73;15,07;594,67;949,11;343,93;174,88;2204,15
27;18/19/2022;12:38:59 AM;2527,68;15,48;678,00;531,00;240,50;132,56;945,63
28;18/19/2022;12:40:29 AM;1722,88;15,16;456,31;57,00;83,00;53,67;1072,90
29;18/19/2022;12:41:59 AM;3917,25;15,39;912,62;862,25;268,31;125,36;1748,70
30;18/19/2022;12:43:29 AM;3366,88;15,46;970,36;823,11;106,58;87,86;1378,97
31;18/19/2022;12:44:59 AM;4300,65;14,83;1611,67;1827,44;64,07;47,60;749,87
32;18/19/2022;12:46:29 AM;6778,37;14,60;2579,56;2547,89;128,13;95,20;1427,58
33;18/19/2022;12:47:59 AM;6972,13;14,54;2565,76;2645,67;80,07;219,88;1460,76
34;18/19/2022;12:49:29 AM;5720,56;14,79;2593,27;872,00;228,39;133,11;1893,79
35;18/19/2022;12:50:59 AM;6297,65;14,49;3219,15;1867,00;118,80;24,67;1068,03
36;18/19/2022;12:52:29 AM;9246,84;13,64;6264,28;2700,56;0,00;76,25;205,76
37;18/19/2022;12:53:59 AM;8928,19;13,00;6299,88;1849,22;0,00;152,50;626,59
38;18/19/2022;12:55:29 AM;10824,00;12,09;6241,62;4418,33;0,00;0,00;164,04
39;18/19/2022;12:56:59 AM;12064,95;11,75;6264,22;4507,30;0,00;34,25;1259,18
40;18/19/2022;12:58:29 AM;12534,47;11,68;6318,82;4713,56;73,17;101,78;1327,14
41;18/19/2022;12:59:59 AM;11770,00;11,86;6331,69;3404,33;146,33;194,67;1692,98
42;18/19/2022;1:01:29 AM;12441,69;11,69;5651,84;5037,63;160,36;134,63;1457,24
43;18/19/2022;1:02:59 AM;11761,65;11,90;4604,50;5081,78;128,20;106,44;1840,73
