indice;Date;Time;FQI161;PIR161;FQI165;FQI169;FQI177;FQI173;FQI151
1;4/11/2022;9:57:25;8965,11;13,54;6433,60;1465,60;115,61;150,20;800,09
2;4/11/2022;9:58:54;8564,73;13,64;6414,27;1016,43;96,27;134,00;903,77
3;4/11/2022;10:00:24;9790,12;13,45;6235,83;2594,33;170,18;119,43;670,35
4;4/11/2022;10:01:54;10016,89;13,35;6150,46;2784,33;88,50;154,89;838,71
5;4/11/2022;10:03:24;10020,17;13,39;6408,88;1866,78;161,12;218,11;1365,29
6;4/11/2022;10:04:54;11650,88;13,07;6325,07;4303,89;114,80;67,78;839,35
7;4/11/2022;10:06:24;10626,35;13,24;3284,82;5074,44;185,06;174,44;1907,58
8;4/11/2022;10:07:54;10004,33;13,47;2817,60;5042,50;244,88;140,14;1759,21
9;4/11/2022;10:09:24;9768,53;13,54;2804,31;5052,67;109,60;138,25;1663,71
10;4/11/2022;10:10:54;9595,25;13,60;2521,50;5054,44;131,44;264,33;1623,53
11;4/11/2022;10:12:24;8506,35;13,75;1019,21;5047,22;427,62;174,25;1838,04
12;4/11/2022;10:13:54;8221,57;13,88;980,42;5055,56;152,86;179,13;1853,62
13;4/11/2022;10:15:24;7304,47;13,96;667,00;5024,44;191,40;177,89;1243,74
14;4/11/2022;10:16:54;6918,08;13,87;398,00;4989,00;168,72;193,78;1168,58
15;4/11/2022;10:18:24;7511,29;13,74;955,50;4988,33;183,67;161,38;1222,42
16;4/11/2022;10:19:54;7397,63;13,67;1197,79;4517,11;367,33;274,00;1041,39
17;4/11/2022;10:21:24;5327,21;14,04;2172,50;802,67;244,19;181,67;1926,19
18;4/11/2022;10:22:54;5203,75;14,14;2598,50;777,56;111,31;173,14;1543,24
19;4/11/2022;10:24:24;5218,81;14,23;2609,40;774,78;240,57;145,89;1448,17
20;4/11/2022;10:25:54;5001,73;14,25;2535,41;766,22;147,59;131,50;1421,01
21;4/11/2022;10:27:24;5631,78;14,23;3218,94;724,33;92,77;228,56;1367,18
22;4/11/2022;10:28:54;7796,61;13,84;6088,25;622,22;180,25;97,00;808,89
23;4/11/2022;10:30:24;6165,78;13,95;3286,33;843,89;222,81;179,78;1632,96
24;4/11/2022;10:31:54;3792,00;14,38;995,35;804,56;149,07;154,50;1688,52
25;4/11/2022;10:33:24;4789,69;14,44;2175,13;770,25;209,24;133,89;1501,18
26;4/11/2022;10:34:54;4996,00;14,50;2555,70;766,67;113,79;179,38;1380,47
27;4/11/2022;10:36:24;5482,47;14,37;3419,75;688,00;27,00;217,33;1130,39
28;4/11/2022;10:37:54;8070,53;13,97;6329,06;665,67;158,67;70,78;846,36
29;4/11/2022;10:39:24;8262,73;13,73;6343,19;691,00;10,33;107,40;1110,81
30;4/11/2022;10:40:54;8570,23;13,59;6377,09;659,11;80,63;117,71;1335,69
31;4/11/2022;10:42:24;8737,21;13,55;6380,07;730,71;175,82;121,38;1329,23
32;4/11/2022;10:43:54;8657,21;13,55;6375,62;732,83;73,33;193,56;1281,88
33;4/11/2022;10:45:24;7343,78;13,78;4569,06;756,78;250,89;193,33;1573,72
34;4/11/2022;10:46:54;8598,65;13,63;6351,92;716,70;213,30;116,86;1199,87
35;4/11/2022;10:48:24;8714,17;13,59;6378,54;737,50;69,89;128,17;1400,07
36;4/11/2022;10:49:54;8781,20;13,65;6399,42;600,00;110,06;140,38;1531,35
37;4/11/2022;10:51:24;7026,94;14,02;4517,24;0,00;315,71;181,00;2013,00
38;4/11/2022;10:52:54;5298,50;14,45;2855,69;90,95;179,37;291,44;1881,04
39;4/11/2022;10:54:24;3904,39;14,82;1717,00;181,90;178,12;171,67;1655,70
40;4/11/2022;10:55:54;3164,60;15,08;1031,71;272,85;241,29;146,25;1472,49
41;4/11/2022;10:57:24;2780,44;15,23;1016,62;363,80;112,80;133,62;1153,60
42;4/11/2022;10:58:54;2285,44;15,24;750,25;454,75;100,38;166,89;813,18
43;4/11/2022;11:00:24;4507,33;14,73;186,50;3496,88;143,50;118,25;562,21
44;4/11/2022;11:01:54;6852,00;14,17;909,93;4873,70;44,88;146,00;877,49
45;4/11/2022;11:03:24;7796,00;13,77;1793,00;4854,71;89,75;75,00;983,54
46;4/11/2022;11:04:54;8094,87;13,58;2582,57;3886,60;157,76;119,63;1348,31
47;4/11/2022;11:06:24;7575,50;13,58;2593,57;3377,63;93,85;118,33;1392,12
48;4/11/2022;11:07:54;7855,06;13,52;2608,58;3493,00;196,93;116,38;1440,17
49;4/11/2022;11:09:24;7905,50;13,55;2505,36;3521,89;68,53;253,40;1556,32
50;4/11/2022;11:10:54;6669,62;13,71;997,50;3597,75;140,24;153,38;1780,76
51;4/11/2022;11:12:24;7439,80;13,69;2114,94;3541,89;285,11;115,88;1381,98
52;4/11/2022;11:13:54;7333,57;13,64;2599,81;2940,88;127,90;135,89;1529,09
53;4/11/2022;11:15:24;8332,39;13,51;2577,56;4381,89;180,86;85,11;1106,97
54;4/11/2022;11:16:54;6152,50;13,84;2698,33;1113,33;251,76;217,00;1872,07
55;4/11/2022;11:18:24;6799,06;13,80;4865,00;543,00;96,18;163,11;1131,76
56;4/11/2022;11:19:54;8102,67;13,60;6361,67;199,33;140,60;115,10;1285,97
57;4/11/2022;11:21:24;8158,00;13,53;6365,00;389,67;47,36;121,38;1234,59
58;4/11/2022;11:22:54;8680,54;13,45;6372,31;676,56;85,40;163,67;1382,61
59;4/11/2022;11:24:24;9628,75;13,29;6364,44;1926,13;69,83;113,13;1155,23
60;4/11/2022;11:25:54;9122,22;13,32;4327,81;2524,00;185,63;256,22;1828,56
61;4/11/2022;11:27:24;10689,35;13,10;5922,25;3005,22;45,50;79,78;1636,60
62;4/11/2022;11:28:54;10013,35;13,22;6447,94;1687,22;171,64;148,33;1558,22
