indice;Date;Time;FQI161;PIR161;FQI165;FQI169;FQI177;FQI173;FQI151
1;7/10/2022;0:00:00;9066,33;12,38;4671,57;2565,7;119,3;125,22;1584,54
2;7/10/2022;0:01:29;7763,39;12,63;3258,94;2209,56;184,38;106,13;2004,39
3;7/10/2022;0:02:59;9155,2;12,47;2721,94;4853,11;295,53;34,5;1250,12
4;7/10/2022;0:04:29;9222,71;12,37;2735,25;4991,56;151,39;76,22;1268,3
5;7/10/2022;0:05:59;9301,19;12,32;2576;5037,78;169,5;174,43;1343,48
6;7/10/2022;0:07:29;9176,41;12,41;2664,93;4985,78;217,87;135,67;1172,17
7;7/10/2022;0:08:59;10447,82;12,13;3917,77;5108;309,86;125,75;986,45
8;7/10/2022;0:10:29;8251,22;12,56;943,77;5053,78;244,33;123,67;1885,68
9;7/10/2022;0:11:59;6947,67;12,63;589,43;5024;103,18;90;1141,06
10;7/10/2022;0:13:29;6969,65;12,59;787;4964,56;62,25;168,75;987,09
11;7/10/2022;0:14:59;6663,4;12,64;917,54;3933,11;110,86;130,56;1571,34
12;7/10/2022;0:16:29;6354,69;12,7;914,93;3630,25;238,06;84,56;1486,89
13;7/10/2022;0:17:59;6217,75;12,77;929,33;3520,44;108,39;123,67;1535,92
14;7/10/2022;0:19:29;6807,43;12,71;1913,07;3529,13;69;71,17;1225,07
15;7/10/2022;0:20:59;7204,65;12,56;1715,8;4026,6;76,14;159,67;1226,44
16;7/10/2022;0:22:29;6848,56;12,59;1403,35;3839,22;184,47;107,14;1314,38
17;7/10/2022;0:23:59;7506,57;12,46;2567,29;3508,63;238,83;63,17;1128,66
18;7/10/2022;0:25:29;7373,58;12,48;1929,06;3913,8;94,33;87,5;1348,89
19;7/10/2022;0:26:59;6535,6;12,63;1095,17;3581,78;126,81;112,33;1619,51
20;7/10/2022;0:28:29;7530,11;12,56;2485,35;3506,44;79,91;167,33;1291,07
21;7/10/2022;0:29:59;8340,94;12,38;2394,93;4266,25;163,38;48,22;1468,16
22;7/10/2022;0:31:29;9710,81;12,09;4504,41;3766,38;22;58,83;1359,19
23;7/10/2022;0:32:59;11157,28;11,81;6083,44;3536,9;14;40,5;1482,43
24;7/10/2022;0:34:29;11596,07;11,69;6257,08;3575,5;54;86,78;1622,71
25;7/10/2022;0:35:59;11895,07;11,63;6271,77;3620,11;174,12;151,38;1677,69
26;7/10/2022;0:37:29;12111,67;11,6;6263,83;4167,38;174,07;115,44;1390,94
27;7/10/2022;0:38:59;10236,24;11,94;6403,82;1484,88;220,59;147,33;1979,62
28;7/10/2022;0:40:29;9003,78;12,21;6227,36;520,22;162,29;118,44;1975,46
29;7/10/2022;0:41:59;7435,71;12,51;4695,29;454,33;144,67;141,89;1999,52
30;7/10/2022;0:43:29;7694,56;12,64;4426,35;750,3;333,74;179,89;2004,28
31;7/10/2022;0:44:59;8751,87;12,63;4503,5;2390,78;20,6;71,22;1765,77
32;7/10/2022;0:46:29;7956,12;12,72;3601,69;2506,13;206,22;111,5;1530,58
33;7/10/2022;0:47:59;8962,53;12,49;4535,75;2899,5;21,83;5,25;1500,2
34;7/10/2022;0:49:29;9232,89;12,36;4118,67;3515,11;219,1;131,63;1248,39
35;7/10/2022;0:50:59;7704,47;12,77;3660,19;1799,56;272,67;201,11;1770,95
36;7/10/2022;0:52:29;6203,88;13,2;2786,63;1018,44;178,88;129;2090,92
37;7/10/2022;0:53:59;7812,29;13,04;4075,81;2550,44;70,3;61,43;1054,31
38;7/10/2022;0:55:29;6334,75;12,89;2204;2713,44;105,67;94,63;1217,01
39;7/10/2022;0:56:59;6379,06;12,9;2116,65;2482,56;246,75;110,88;1422,23
40;7/10/2022;0:58:29;7475,5;12,57;1515,67;4878;34,61;117,44;929,78
41;7/10/2022;0:59:59;7346,06;12,49;911,2;5004,67;69,22;117,11;1243,86
42;7/10/2022;1:01:29;6946,8;12,52;492,33;5050,89;106,13;100,11;1197,33
