indice;Date;Time;FQI161;PIR161;FQI165;FQI169;FQI177;FQI173;FQI151
1;27/10/2022;0:00:00;7230,22;14,02;2527,47;2570,11;0,00;74,91;2057,73
2;27/10/2022;0:01:29;7717,56;13,83;2535,38;2927,67;121,45;86,63;2046,44
3;27/10/2022;0:02:59;9649,58;13,53;6156,37;1637,90;127,24;203,60;1524,47
4;27/10/2022;0:04:29;9180,12;13,52;6376,00;837,22;83,15;169,00;1714,75
5;27/10/2022;0:05:59;10531,67;13,31;6353,53;2534,89;134,38;77,44;1431,43
6;27/10/2022;0:07:29;11139,82;13,20;6382,20;2771,25;173,78;103,00;1709,60
7;27/10/2022;0:08:59;10742,50;13,27;6416,67;2045,78;151,46;104,56;2024,04
8;27/10/2022;0:10:29;10802,88;13,24;4203,17;4370,22;306,36;145,44;1777,69
9;27/10/2022;0:11:59;11282,76;13,21;4431,06;4977,63;224,12;192,11;1457,85
10;27/10/2022;0:13:29;11744,19;13,17;4571,56;5051,00;115,24;168,22;1838,17
11;27/10/2022;0:14:59;10458,88;13,43;2781,00;5069,67;193,94;141,00;2273,28
12;27/10/2022;0:16:29;10680,60;13,42;3389,53;5033,50;227,60;145,67;1884,30
13;27/10/2022;0:17:59;10286,58;13,49;3192,00;5086,00;234,08;176,71;1597,78
14;27/10/2022;0:19:29;11373,47;13,33;4843,00;4971,22;151,75;103,00;1304,50
15;27/10/2022;0:20:59;10522,81;13,45;2781,54;5076,25;274,94;238,88;2151,21
16;27/10/2022;0:22:29;9554,53;13,67;2113,88;5078,89;160,83;176,50;2024,43
17;27/10/2022;0:23:59;8633,39;13,60;2054,40;4569,30;169,56;93,33;1746,80
18;27/10/2022;0:25:29;7641,06;13,74;726,22;5064,89;250,37;131,86;1467,72
19;27/10/2022;0:26:59;5864,00;13,96;185,10;3858,63;168,35;140,67;1511,26
20;27/10/2022;0:28:29;5567,71;14,09;370,20;3597,63;157,24;175,44;1267,21
21;27/10/2022;0:29:59;5597,79;14,12;555,30;3580,56;230,72;243,11;988,10
22;27/10/2022;0:31:29;5463,64;14,18;740,40;3670,11;115,76;123,86;813,51
23;27/10/2022;0:32:59;6237,71;14,10;925,50;3663,67;103,80;116,60;1428,14
24;27/10/2022;0:34:29;6602,39;14,01;1371,29;3524,70;217,25;122,75;1366,40
25;27/10/2022;0:35:59;7592,55;13,82;2542,29;3563,12;140,00;98,63;1248,51
26;27/10/2022;0:37:29;7679,82;13,75;2551,88;3496,25;113,73;111,13;1406,83
27;27/10/2022;0:38:59;7441,94;13,79;2559,47;2710,57;271,53;245,33;1655,04
28;27/10/2022;0:40:29;5154,72;14,18;2640,53;378,71;191,00;217,00;1727,47
29;27/10/2022;0:41:59;4926,12;14,34;2894,67;0,00;143,87;113,11;1774,47
30;27/10/2022;0:43:29;4528,17;14,46;2657,06;0,00;306,88;180,00;1384,22
31;27/10/2022;0:44:59;3132,67;14,73;974,50;0,00;154,29;274,33;1729,54
32;27/10/2022;0:46:29;4151,71;14,76;2251,33;0,00;125,88;199,78;1574,71
33;27/10/2022;0:47:59;4140,94;14,75;2482,75;0,00;222,61;106,89;1328,69
34;27/10/2022;0:49:29;5712,17;14,48;4191,88;0,00;60,80;71,13;1388,36
35;27/10/2022;0:50:59;7480,56;14,19;6325,94;0,00;114,00;33,17;1007,46
36;27/10/2022;0:52:29;7804,38;13,88;6354,13;0,00;196,79;181,57;1071,89
37;27/10/2022;0:53:59;8108,72;13,77;6376,20;0,00;116,67;206,78;1409,08
38;27/10/2022;0:55:29;8015,13;13,72;6378,47;0,00;128,07;101,00;1407,60
39;27/10/2022;0:56:59;8501,20;13,76;6417,00;0,00;244,83;168,00;1671,37
40;27/10/2022;0:58:29;7686,06;13,96;6122,73;0,00;196,93;141,00;1225,40
41;27/10/2022;0:59:59;7098,71;14,05;5431,07;0,00;169,91;150,44;1347,28
42;27/10/2022;1:01:29;7167,00;14,15;4785,69;0,00;276,41;270,44;1834,46
43;27/10/2022;1:02:59;6357,47;14,30;4539,74;0,00;118,28;123,00;1576,46
44;27/10/2022;1:04:29;6509,38;14,35;4613,50;299,31;172,00;230,70;1193,87
45;27/10/2022;1:05:59;6723,13;14,23;4675,13;598,63;170,25;58,88;1220,25
46;27/10/2022;1:07:29;6653,67;13,98;3366,07;1852,78;12,75;117,44;1304,63
47;27/10/2022;1:08:59;6884,75;13,84;2756,33;2513,22;136,71;223,14;1255,34
48;27/10/2022;1:10:29;7109,87;13,78;2665,93;2653,67;184,29;142,00;1463,97
49;27/10/2022;1:11:59;6870,47;13,79;2760,88;2481,22;126,33;90,67;1411,38
50;27/10/2022;1:13:29;5198,62;14,00;1835,20;1537,44;286,47;148,13;1391,39
51;27/10/2022;1:14:59;3972,93;14,30;970,20;846,11;227,87;154,33;1774,42
52;27/10/2022;1:16:29;5166,62;14,29;939,56;2479,00;84,29;213,89;1449,88
53;27/10/2022;1:17:59;5416,07;14,21;934,60;2850,67;134,06;176,00;1320,75
54;27/10/2022;1:19:29;4378,00;14,35;247,00;2284,89;244,61;137,56;1463,94
55;27/10/2022;1:20:59;5203,83;14,40;865,18;2880,22;123,00;95,80;1239,63
56;27/10/2022;1:22:29;7113,80;14,03;879,08;5013,78;90,25;45,50;1085,20
57;27/10/2022;1:23:59;7642,47;13,79;912,46;5059,44;146,78;177,70;1346,08
58;27/10/2022;1:25:29;8186,44;13,67;1458,29;5028,50;61,08;188,00;1450,56
59;27/10/2022;1:26:59;9137,59;13,47;2549,80;5058,56;136,08;93,67;1299,49
60;27/10/2022;1:28:29;9473,10;13,42;2572,77;5073,33;194,00;110,38;1522,62
61;27/10/2022;1:29:59;9485,60;13,40;2520,19;5051,67;260,87;116,56;1536,32
62;27/10/2022;1:31:29;9554,71;13,37;2567,38;5041,00;162,39;254,50;1529,44
63;27/10/2022;1:32:59;9280,87;13,43;2029,92;5073,30;227,89;226,00;1723,76
64;27/10/2022;1:34:29;10879,88;13,24;4737,41;4963,11;54,40;109,17;1015,79
65;27/10/2022;1:35:59;10832,17;13,28;3403,40;5132,22;306,64;170,25;1819,65
66;27/10/2022;1:37:29;8515,31;13,69;998,10;5071,00;240,89;143,78;2061,55
67;27/10/2022;1:38:59;9025,87;13,70;2463,06;4700,89;212,87;160,33;1488,71
68;27/10/2022;1:40:29;8236,94;13,87;2488,47;3582,22;199,47;186,33;1780,44
69;27/10/2022;1:41:59;9583,39;13,73;4179,58;3615,56;214,64;167,56;1406,06
70;27/10/2022;1:43:29;11061,65;13,38;6318,67;3543,25;181,77;58,25;959,71
71;27/10/2022;1:44:59;11635,57;13,27;6376,50;3545,43;143,80;106,00;1463,84
72;27/10/2022;1:46:29;11776,00;13,23;6387,65;3570,11;142,06;122,14;1554,04
73;27/10/2022;1:47:59;11717,53;13,27;6407,25;3187,25;194,94;181,22;1746,87
74;27/10/2022;1:49:29;12034,37;13,26;4665,65;5067,40;257,06;174,78;1869,48
75;27/10/2022;1:50:59;8917,39;13,57;1764,24;4951,44;162,33;200,56;1838,82
76;27/10/2022;1:52:29;9683,89;13,47;5783,53;2241,67;92,00;144,33;1422,36
77;27/10/2022;1:53:59;7693,93;13,73;4707,59;813,75;155,59;126,89;1890,12
78;27/10/2022;1:55:29;7020,65;13,85;4463,44;490,89;133,11;200,33;1732,88
79;27/10/2022;1:56:59;6517,82;13,99;4328,17;693,50;127,72;116,22;1252,21
80;27/10/2022;1:58:29;5555,91;14,12;2790,15;762,57;137,54;133,38;1732,27
81;27/10/2022;1:59:59;5238,59;14,29;1589,47;1454,00;152,07;296,67;1746,38
82;27/10/2022;2:01:29;5365,00;14,28;939,75;2563,89;149,93;136,38;1575,05
83;27/10/2022;2:02:59;4739,82;14,37;119,25;2731,40;184,21;121,30;1583,66
84;27/10/2022;2:04:29;4518,67;14,51;938,75;1889,44;195,12;203,11;1292,24
85;27/10/2022;2:05:59;5309,28;14,37;940,06;2728,75;248,45;242,11;1149,90
86;27/10/2022;2:07:29;3903,37;14,60;978,67;812,38;202,78;142,22;1767,33
87;27/10/2022;2:08:59;4970,76;14,55;948,87;2250,56;41,92;113,13;1616,29
88;27/10/2022;2:10:29;5025,27;14,52;1018,75;2353,44;123,65;115,78;1413,65
89;27/10/2022;2:11:59;5623,72;14,43;2094,00;1997,22;79,10;69,50;1383,90
90;27/10/2022;2:13:29;6914,28;14,21;2353,17;2833,33;62,60;142,78;1522,40
91;27/10/2022;2:14:59;7766,31;13,98;1076,50;4988,33;14,97;180,63;1505,88
92;27/10/2022;2:16:29;8986,11;13,73;2512,07;5049,33;29,93;68,57;1326,20
93;27/10/2022;2:17:59;9404,13;13,57;2584,83;5044,50;44,90;101,56;1628,34
94;27/10/2022;2:19:29;8629,44;13,71;1268,33;5119,25;162,50;135,00;1944,36
95;27/10/2022;2:20:59;9106,13;13,68;1865,69;5042,78;100,75;157,40;1939,52
96;27/10/2022;2:22:29;9574,07;13,55;2508,38;5025,11;88,50;190,29;1761,80
97;27/10/2022;2:23:59;9872,95;13,55;2786,13;5055,78;114,83;203,33;1712,87
98;27/10/2022;2:25:29;10100,22;13,55;3091,75;5029,78;130,82;96,40;1751,48
99;27/10/2022;2:26:59;10582,50;13,52;3424,88;5109,80;181,67;128,11;1738,04
100;27/10/2022;2:28:29;8741,81;13,84;957,55;5079,14;200,27;134,44;2370,41
101;27/10/2022;2:29:59;8957,00;13,83;1513,39;5031,33;126,47;119,33;2166,47
102;27/10/2022;2:31:29;9627,06;13,73;2493,47;5018,44;136,25;176,88;1802,03
103;27/10/2022;2:32:59;10358,83;13,55;3425,61;4966,70;201,44;127,44;1637,63
104;27/10/2022;2:34:29;11643,00;13,16;5805,76;4435,11;104,38;51,29;1246,45
105;27/10/2022;2:35:59;11716,07;13,02;6371,73;3539,33;106,24;106,43;1592,34
106;27/10/2022;2:37:29;12040,38;12,98;6380,92;3549,67;134,93;195,63;1779,23
107;27/10/2022;2:38:59;10623,00;13,22;6471,14;1594,22;347,00;176,78;2033,86
108;27/10/2022;2:40:29;7957,21;13,61;4520,93;720,89;233,35;291,50;2190,54
109;27/10/2022;2:41:59;8306,56;13,62;6343,82;114,00;76,83;104,50;1667,41
110;27/10/2022;2:43:29;9020,65;13,50;6246,73;754,11;229,75;189,22;1600,83
111;27/10/2022;2:44:59;8203,72;13,64;4719,77;1162,22;116,27;279,11;1926,36
112;27/10/2022;2:46:29;8799,59;13,58;4402,07;2518,33;107,13;107,75;1664,31
113;27/10/2022;2:47:59;9378,62;13,48;4666,23;2554,22;152,27;161,33;1844,56
114;27/10/2022;2:49:29;8360,88;13,57;3338,87;2782,22;189,64;292,44;1757,70
115;27/10/2022;2:50:59;6291,35;13,97;1184,19;2430,22;258,50;107,67;2310,78
116;27/10/2022;2:52:29;5027,06;14,24;1805,63;897,56;282,56;160,00;1881,32
117;27/10/2022;2:53:59;4539,64;14,51;776,00;1323,11;119,69;132,63;2188,22
118;27/10/2022;2:55:29;5135,77;14,49;436,00;2737,33;239,06;253,22;1470,15
119;27/10/2022;2:56:59;5794,64;14,43;872,00;2843,22;66,86;176,00;1836,56
120;27/10/2022;2:58:29;5586,24;14,38;1390,53;1982,44;111,07;93,25;2008,94
